Experiment: Force vs. Position
Motor type: Motor Fiber
Fiber length (mm): 10
Number of fibers: 3
Insulator: One
State: C
Sample rate (Hz): 400
Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V),cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2697418.40078530, 0.00000000, -0.215131, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.40328530, 0.00250000, 0.040532, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.40578530, 0.00500000, 0.296194, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.40828530, 0.00750000, 0.551857, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.41078530, 0.01000000, 0.197866, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.41328530, 0.01250000, -0.008071, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.41578530, 0.01500000, -0.277220, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.41828530, 0.01750000, -0.372618, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.42078530, 0.02000000, -0.330349, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.42328530, 0.02250000, -0.112525, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.42578530, 0.02500000, 0.378872, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.42828530, 0.02750000, 0.485539, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.43078530, 0.03000000, 0.190052, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.43328530, 0.03250000, 0.073689, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.43578530, 0.03500000, -0.145209, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.43828530, 0.03750000, -0.332473, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.44078530, 0.04000000, -0.125907, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
2697418.44328530, 0.04250000, 0.107260, 10.000, 1500.0, 1497.5,  2.5,  1.50,  1.44,  0.06,  0.0,  0.0,  0.0
