Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
1035558.54099290, 44841.343334,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.54349290, 44841.343334,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.54599290, 44841.343334,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.54849290, 44841.054631,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.55099290, 44840.276208,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.55349290, 44840.628789,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.55599290, 44841.664058,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.55849290, 44843.386505,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.56099290, 44844.765807,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.56349290, 44844.154016,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.56599290, 44843.011100,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.56849290, 44841.292133,    0.0,    4.0, -4.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.57099290, 44839.759896,    0.0,    3.9, -3.9,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.57349290, 44840.796425,    0.0,    3.8, -3.8,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.57599290, 44842.134454,    0.0,    3.7, -3.7,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.57849290, 44843.342380,    0.0,    3.6, -3.6,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.58099290, 44844.687352,    0.0,    3.6, -3.6,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.58349290, 44844.510675,    0.0,    3.5, -3.5,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.58599290, 44843.033772,    0.0,    3.4, -3.4,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.58849290, 44840.732059,    0.0,    3.3, -3.3,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.59099290, 44839.974910,    0.0,    3.2, -3.2,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.59349290, 44840.229959,    0.0,    3.1, -3.1,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.59599290, 44842.028197,    0.0,    3.1, -3.1,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.59849290, 44843.624793,    0.0,    3.0, -3.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.60099290, 44844.668176,    0.0,    2.9, -2.9,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.60349290, 44844.112043,    0.0,    2.8, -2.8,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.60599290, 44843.043173,    0.0,    2.7, -2.7,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.60849290, 44841.690819,    0.0,    2.6, -2.6,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.61099290, 44840.419233,    0.0,    2.6, -2.6,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.61349290, 44840.490150,    0.0,    2.5, -2.5,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.61599290, 44840.561067,    0.0,    2.4, -2.4,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.61849290, 44840.631983,    0.0,    2.3, -2.3,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.62099290, 44840.702900,    0.0,    2.2, -2.2,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.62349290, 44844.023003,    0.0,    2.1, -2.1,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.62599290, 44843.428042,    0.0,    2.1, -2.1,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.62849290, 44841.902442,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.63099290, 44840.306179,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.63349290, 44840.266301,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.63599290, 44840.226423,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.63849290, 44842.472431,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.64099290, 44843.794185,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.64349290, 44844.098510,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.64599290, 44844.402834,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.64849290, 44844.707159,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.65099290, 44844.738032,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.65349290, 44840.499465,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.65599290, 44841.841768,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.65849290, 44842.503692,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.66099290, 44843.165616,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.66349290, 44843.659690,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.66599290, 44844.087383,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.66849290, 44843.739720,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.67099290, 44840.078432,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.67349290, 44840.526124,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.67599290, 44841.249991,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
1035558.67849290, 44841.840029,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
