Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2093014.09572980, 44847.800583,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.09822980, 44847.800583,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.10072980, 44847.800583,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.10322980, 44847.800583,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.10572980, 44847.800583,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.10822980, 44847.237067,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.11072980, 44846.357323,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.11322980, 44846.213579,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.11572980, 44845.995283,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.11822980, 44846.203298,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.12072980, 44847.118137,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.12322980, 44847.926119,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.12572980, 44848.270978,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.12822980, 44848.058816,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.13072980, 44847.415953,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.13322980, 44846.740784,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.13572980, 44846.338893,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.13822980, 44846.355352,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.14072980, 44846.838410,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.14322980, 44847.203127,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.14572980, 44847.607672,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.14822980, 44847.319496,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.15072980, 44847.108672,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.15322980, 44846.222963,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.15572980, 44845.864072,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.15822980, 44846.389396,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.16072980, 44846.389396,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.16322980, 44846.389396,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.16572980, 44846.448719,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.16822980, 44847.471366,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.17072980, 44846.832148,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.17322980, 44845.983145,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.17572980, 44845.983145,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.17822980, 44846.087870,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.18072980, 44846.247200,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.18322980, 44847.056144,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.18572980, 44847.617970,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.18822980, 44847.270716,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.19072980, 44846.976755,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.19322980, 44846.762153,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.19572980, 44846.547550,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.19822980, 44846.325251,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.20072980, 44846.325251,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.20322980, 44846.325251,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.20572980, 44846.801388,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.20822980, 44847.648799,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.21072980, 44847.286226,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.21322980, 44846.110632,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.21572980, 44845.930023,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.21822980, 44845.928533,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.22072980, 44846.370206,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.22322980, 44847.743007,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.22572980, 44847.757819,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.22822980, 44847.757819,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.23072980, 44847.286892,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.23322980, 44846.917808,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.23572980, 44846.746565,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.23822980, 44846.666778,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.24072980, 44846.647991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.24322980, 44847.204618,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.24572980, 44847.571781,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.24822980, 44847.107813,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.25072980, 44846.916691,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.25322980, 44846.889852,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.25572980, 44846.508115,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.25822980, 44845.640853,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.26072980, 44845.822604,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.26322980, 44846.080865,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2093014.26572980, 44847.584495,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
