Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
1888799.33775950, -0.198061, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.34051060, -1.031944, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.34288000, 0.721348, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.34444870, 0.101281, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.35299690, 2.121844, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.35611170, 0.945855, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.36186920, -0.358423, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.36457160, 0.785493, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.36806520, 1.245198, 1500, 1524, -24, 3.9, 3.8, 0.1,  0,  0,  0
1888799.37580870, 0.272334, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.38355490, -1.555794, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.38707240, 0.069209, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.39046160, 2.324970, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.39245030, 0.550295, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.39804730, 1.138290, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.40307750, 1.138290, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.40727900, -0.700529, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
1888799.40932200, 1.309343, 1500, 1525, -25, 3.9, 3.8, 0.1,  0,  0,  0
