Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2605603.72319720, -1.177848,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.72569720, -1.177848,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.72819720, -1.177848,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.73069720, -1.177848,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.73319720, -1.851369,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.73569720, -1.837156,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.73819720, -1.028739,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.74069720, -0.077398,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.74319720, 0.649172,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.74569720, 0.968424,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.74819720, -0.055313,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.75069720, -0.512574,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.75319720, -1.681313,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.75569720, -1.485230,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.75819720, -0.786596,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.76069720, 0.291466,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.76319720, 1.035149,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.76819720, 0.164825,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.77069720, -0.629778,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.77319720, -1.465425,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.77569720, -1.533732,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.77819720, -0.311893,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.78069720, -0.311893,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.78319720, -0.112515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.78569720, 0.409142,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.78819720, -0.212728,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.79069720, -1.049602,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.79319720, -1.611339,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.79569720, -1.562921,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.79819720, -1.412033,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.80069720, 0.633385,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.80319720, 1.110754,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.80569720, 1.277156,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.80819720, 1.134636,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.81069720, 0.156709,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.81319720, -1.114911,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.81569720, -1.620991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.81819720, -0.440182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.82069720, -0.440182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.82319720, -0.440182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.82569720, -0.440182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.82819720, -0.092631,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.83069720, -0.647720,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.83319720, -1.323410,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.83569720, -1.457497,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.83819720, -0.803670,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.84069720, -0.282450,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.84319720, 0.726718,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.84569720, 0.464341,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.84819720, -0.465904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.85069720, -0.957186,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.85319720, -1.328819,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.85569720, -1.188202,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.85819720, -0.870115,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.86069720, -0.668078,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.86319720, -0.466040,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.86569720, -0.298518,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.86819720, -0.283939,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.87069720, -0.269360,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.87319720, -0.547667,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.87569720, -1.700707,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.87819720, -0.354656,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.88069720, 0.019515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.88319720, 0.864273,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.88569720, 0.737798,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.88819720, 0.083667,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.89069720, -0.487984,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.89319720, -1.657039,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.89569720, -1.394748,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.90069720, -0.066009,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.90319720, 0.778739,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.90569720, 0.619578,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.90819720, -0.140840,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.91069720, -0.502417,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.91319720, -1.461379,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.91569720, -1.481522,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.91819720, -1.027393,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.92069720, -0.489963,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.92319720, 0.029153,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.92569720, 0.507620,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.92819720, 0.398626,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.93069720, -0.850452,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.93319720, -1.633529,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.93569720, -1.682182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.93819720, -0.660367,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.94069720, 0.723500,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.94319720, 1.184663,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.94569720, 1.024217,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.94819720, -0.029549,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.95069720, -1.147602,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.95319720, -1.584099,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.95569720, -1.532776,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.95819720, -0.624420,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.96069720, 0.715017,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.96319720, 0.853405,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.96569720, 0.830336,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.96819720, 0.221003,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.97069720, -0.951121,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.97319720, -1.653519,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.97569720, -1.849261,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.97819720, -2.045002,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.98069720, -1.687702,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.98319720, -0.306565,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.98569720, 0.435411,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.98819720, 0.163147,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.99069720, -0.783854,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.99319720, -1.510932,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.99569720, -1.259677,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605603.99819720, -0.413743,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.00069720, 0.368187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.00319720, 0.903515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.00569720, 0.436464,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.00819720, 0.189182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.01069720, -0.823941,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.01319720, -1.614327,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.01569720, -1.741338,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.01819720, -1.490453,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.02069720, -0.040865,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.02319720, 0.923490,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.02569720, 1.132255,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.02819720, 0.249029,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.03069720, -1.359592,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.03319720, -1.488649,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.03569720, -1.658900,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.03819720, -1.337526,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.04069720, -0.558801,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.04319720, -0.200322,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.04569720, 0.158157,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.04819720, 0.331746,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.05069720, 0.194221,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.05319720, 0.056696,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.05569720, -0.616628,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.05819720, -0.845111,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.06069720, 0.136535,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.06319720, 0.746713,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.06569720, 0.308174,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.06819720, 0.002047,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.07069720, -1.132385,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.07319720, -1.636120,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.07569720, -1.666108,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.07819720, -1.152219,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.08069720, -0.318027,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.08319720, 0.775877,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.08569720, 0.500609,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.08819720, 0.264631,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.09069720, -0.807756,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2605604.09319720, -1.736469,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
