Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2596577.26889070, 0.780429, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.27139070, 0.780429, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.27389070, 0.780429, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.27639070, 0.676205, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.27889070, 0.331415, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.28139070, -0.285541, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.28389070, -1.191955, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.28639070, -0.812432, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.28889070, -0.053454, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.29389070, 1.596390, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.29639070, 1.368101, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.29889070, 1.141383, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.30139070, 0.772884, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.30389070, -1.101153, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.30639070, -0.996190, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.30889070, -0.343181, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.31139070, 0.711667, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.31389070, 1.129240, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.31639070, 1.399910, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.31889070, 1.652294, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.32139070, 0.164536, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.32389070, -0.525980, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.32639070, -0.811886, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.32889070, -0.759317, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.33139070, -0.012280, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.33389070, 1.058390, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.33639070, 1.003244, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.33889070, 0.641449, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.34139070, 0.514739, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
2596577.34389070, -1.276780, 1000, 1002, -2, 0.79, 0.89, -0.10,  0,  0,  0
