Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2080835.53751900, 44854.268522,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.54321200, 44854.268522,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.55005040, 44854.150923,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.55544980, 44854.407503,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.56312160, 44854.407503,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.57138140, 44854.182996,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.57745700, 44854.578556,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.58343690, 44854.311286,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.59042590, 44854.311286,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.59646310, 44854.482338,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.60175700, 44854.482338,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.60743660, 44854.001252,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.61922820, 44854.182996,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.62990270, 44854.001252,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.63657370, 44854.086779,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.64366510, 44854.086779,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.65031090, 44853.584311,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.65648780, 44854.172305,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.66296590, 44854.172305,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.66846240, 44854.044015,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.68144430, 44854.482338,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.68987940, 44854.236450,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.69502350, 44854.653391,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.70427960, 44854.653391,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.71257030, 44854.172305,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.72143140, 44854.557174,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.72804390, 44854.108160,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.73731270, 44854.108160,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.74527570, 44853.926416,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.75139340, 44853.926416,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.76089270, 44854.247141,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080835.76782060, 44853.979870,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
