Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2675567.06607370, 44858.127904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.06857370, 44858.127904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.07107370, 44858.127904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.07357370, 44858.127904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.07607370, 44858.127904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.07857370, 44858.255578,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.08107370, 44858.553770,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.08357370, 44858.202302,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.08607370, 44858.157564,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.08857370, 44858.112827,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.09107370, 44858.068089,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.09357370, 44858.023351,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.09607370, 44857.218305,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.09857370, 44857.532734,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.10107370, 44857.968074,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.10357370, 44858.759292,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.10607370, 44858.362810,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.10857370, 44857.993997,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.11107370, 44857.386905,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.11357370, 44857.545167,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.11607370, 44857.961834,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.11857370, 44858.233285,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.12107370, 44858.270194,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.12357370, 44858.152437,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.12607370, 44857.624721,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.12857370, 44857.238077,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.13107370, 44857.200564,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.13357370, 44857.402122,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.13607370, 44858.036550,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.13857370, 44858.205231,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.14107370, 44858.175240,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.14357370, 44857.957679,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.14607370, 44857.854830,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.14857370, 44857.116293,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.15107370, 44857.047206,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.15357370, 44857.283996,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.15607370, 44857.824161,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.15857370, 44858.039167,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.16107370, 44858.254174,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.16357370, 44858.376157,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.16607370, 44858.275272,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.16857370, 44858.174388,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.17107370, 44858.073503,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.17357370, 44857.755046,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.17607370, 44857.760956,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.17857370, 44858.413262,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.18107370, 44858.437938,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.18357370, 44858.437938,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.18857370, 44857.467923,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.19107370, 44857.292254,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.19357370, 44857.491023,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.19607370, 44858.122003,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.19857370, 44858.353750,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.20107370, 44857.959289,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.20357370, 44857.845906,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.20607370, 44857.809002,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.20857370, 44857.501822,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.21107370, 44856.972312,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.21357370, 44857.976123,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.21607370, 44858.074450,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.21857370, 44858.074450,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.22107370, 44858.060111,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.22357370, 44857.998904,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.22607370, 44857.862938,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.22857370, 44857.354549,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.23107370, 44857.268438,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.23357370, 44857.631917,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.23607370, 44858.402484,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.23857370, 44858.764457,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.24107370, 44858.747906,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.24357370, 44858.596995,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.24607370, 44858.022009,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.24857370, 44857.472518,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.25357370, 44857.759199,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.25607370, 44858.146320,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.25857370, 44858.577944,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.26107370, 44858.528965,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.26357370, 44858.226759,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.26607370, 44857.961650,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.26857370, 44857.716716,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.27107370, 44857.338302,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.27357370, 44857.292129,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.27607370, 44857.245957,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.27857370, 44857.360733,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.28107370, 44857.697590,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.28357370, 44858.034448,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.28607370, 44858.119483,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.28857370, 44857.714658,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.29107370, 44857.319792,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.29357370, 44857.563398,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.29607370, 44858.026029,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.29857370, 44858.419831,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.30107370, 44858.264015,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.30357370, 44858.063760,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.30607370, 44857.914910,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.30857370, 44857.206292,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.31107370, 44857.038779,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.31357370, 44857.358166,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.31607370, 44857.543004,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.31857370, 44858.147048,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.32107370, 44858.353708,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.32357370, 44858.400524,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.32607370, 44857.999858,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675567.32857370, 44857.590046,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
