Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2075925.60112300, 44854.589247,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.61126920, 44854.749609,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.62109830, 44854.621319,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.63106940, 44854.610628,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.64495760, 44854.418194,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.65271940, 44854.728227,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.66703360, 44854.599937,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.67329570, 44854.781681,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.68307870, 44854.696155,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.69199470, 44854.792372,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.71286690, 44854.621319,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.71491000, 44854.909971,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.72798000, 44854.685464,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.73079640, 44854.877898,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.74661370, 44854.599937,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.75193540, 44854.706845,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.76184140, 44854.567865,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.77509730, 44854.696155,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.78120170, 44854.471648,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.79141370, 44854.642701,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.80379020, 44854.557174,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.81076430, 44854.952734,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.82173580, 44854.974116,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.84781600, 44854.792372,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.85581790, 44854.824444,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.86637220, 44854.621319,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.87192570, 44854.696155,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.88165850, 44854.439575,    0,    0, -0, 0.0, 0.0, 0.0,  0,  0,  0
2075925.89167690, 44854.653391,    0,    0, 0, 0.0, 0.0, 0.0,  0,  0,  0
2075925.90165750, 44854.493029,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.91159880, 44854.770990,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.92294670, 44854.845826,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.93253750, 44854.974116,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.94051470, 44854.653391,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.95052440, 44854.738918,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.97148870, 44854.824444,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.98046050, 44854.642701,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075925.99280490, 44854.813754,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.00042620, 44854.567865,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.01036190, 44854.824444,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.02946440, 44854.632010,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.03211680, 44854.610628,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.04513210, 44854.621319,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.05157380, 44854.653391,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.06129840, 44854.493029,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.07127300, 44854.717536,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2075926.08591000, 44854.642701,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
