Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2601905.80819600, -1.861130, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.81069600, -1.861130, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.81319600, -1.861130, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.81569600, -1.861130, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.81819600, -0.991777, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.82069600, 0.244369, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.82319600, 0.906787, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.82569600, 1.004006, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.82819600, 0.545868, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2601905.83319600, -1.271481, 1000, 1003, -3, 0.79, 0.85, -0.06,  0,  0,  0
2601905.83569600, -1.380044, 1000, 1003, -3, 0.79, 0.85, -0.05,  0,  0,  0
2601905.83819600, -1.380044, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.84069600, -0.126450, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.84319600, 0.999945, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601905.84569600, 1.036791, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601905.84819600, 0.304342, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.85069600, -0.315935, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.85319600, -0.640014, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.85569600, -0.964094, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.85819600, -1.288173, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.86069600, -0.892707, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.86319600, 0.264981, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.86569600, 1.098561, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.86819600, 1.129933, 1000, 1000, 0, 0.79, 0.85, -0.05,  0,  0,  0
2601905.87069600, 0.539581, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.87319600, -1.447166, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.87569600, -1.644696, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.87819600, -1.411533, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.88069600, -0.611261, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.88319600, 0.492984, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.88569600, 0.669171, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.88819600, 0.845358, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.89069600, 1.021545, 1000, 1000, 0, 0.79, 0.84, -0.04,  0,  0,  0
2601905.89319600, 0.694008, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2601905.89569600, -0.295619, 1000, 1000, 0, 0.79, 0.84, -0.04,  0,  0,  0
2601905.89819600, -0.947256, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.90069600, 0.028484, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.90319600, 0.993279, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.90569600, 1.087426, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.90819600, 0.546151, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.91069600, -0.357287, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.91319600, -1.157840, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601905.91569600, -1.437155, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.91819600, -1.236668, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.92069600, -0.393048, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.92319600, 0.035202, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.92569600, 0.411009, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601905.92819600, 0.786815, 1000,  999, 1, 0.79, 0.85, -0.05,  0,  0,  0
2601905.93069600, 1.162621, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.93319600, 0.279626, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.93569600, -1.816798, 1000,  997, 3, 0.79, 0.84, -0.05,  0,  0,  0
2601905.93819600, -1.675987, 1000,  997, 3, 0.79, 0.84, -0.05,  0,  0,  0
2601905.94069600, -0.809304, 1000,  996, 4, 0.79, 0.84, -0.05,  0,  0,  0
2601905.94569600, 1.192041, 1000,  996, 4, 0.79, 0.84, -0.04,  0,  0,  0
2601905.94819600, 0.136548, 1000,  996, 4, 0.79, 0.84, -0.05,  0,  0,  0
2601905.95069600, -0.256803, 1000,  997, 3, 0.79, 0.84, -0.05,  0,  0,  0
2601905.95319600, -1.417329, 1000,  997, 3, 0.79, 0.84, -0.05,  0,  0,  0
2601905.95569600, -1.670827, 1000,  997, 3, 0.79, 0.84, -0.05,  0,  0,  0
2601905.95819600, -1.065721, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.96069600, 0.189512, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.96319600, 0.917219, 1000,  998, 2, 0.79, 0.85, -0.05,  0,  0,  0
2601905.96569600, 1.028146, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601905.96819600, 1.139074, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601905.97069600, 1.246896, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601905.97319600, -1.074743, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601905.97569600, -1.249203, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601905.97819600, -1.423664, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2601905.98069600, -0.671762, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2601905.98319600, 0.762159, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.98569600, 1.016069, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.98819600, 0.676930, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.99069600, -0.443423, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2601905.99319600, -1.460154, 1000,  998, 2, 0.79, 0.84, -0.04,  0,  0,  0
2601905.99569600, -1.229772, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601905.99819600, -0.066047, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.00069600, 0.244066, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.00319600, 1.314984, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.00569600, 0.924507, 1000,  999, 1, 0.79, 0.85, -0.05,  0,  0,  0
2601906.00819600, -0.240332, 1000,  999, 1, 0.79, 0.85, -0.06,  0,  0,  0
2601906.01069600, -0.470898, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601906.01319600, -1.233114, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601906.01569600, -1.467463, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2601906.01819600, -0.676534, 1000, 1000, 0, 0.79, 0.85, -0.05,  0,  0,  0
2601906.02069600, -0.530231, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.02319600, 0.157089, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.02569600, 0.580888, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.02819600, -0.662332, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.03069600, -0.888267, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.03319600, -0.888267, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.03569600, -0.888267, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2601906.03819600, -0.811098, 1000, 1000, 0, 0.79, 0.84, -0.04,  0,  0,  0
2601906.04069600, 0.136373, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.04319600, 0.528045, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2601906.04569600, 0.822384, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.04819600, 0.774672, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.05069600, -0.693266, 1000, 1001, -1, 0.79, 0.85, -0.05,  0,  0,  0
2601906.05319600, -1.582787, 1000, 1001, -1, 0.79, 0.85, -0.06,  0,  0,  0
2601906.05569600, -1.889534, 1000, 1002, -2, 0.79, 0.85, -0.06,  0,  0,  0
2601906.05819600, -1.103414, 1000, 1002, -2, 0.79, 0.85, -0.06,  0,  0,  0
2601906.06069600, 0.482487, 1000, 1002, -2, 0.79, 0.85, -0.06,  0,  0,  0
2601906.06319600, 1.338118, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.06569600, 1.299803, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.06819600, 0.532258, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.07069600, -0.235287, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.07319600, -1.365544, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2601906.07819600, -0.859229, 1000, 1002, -2, 0.79, 0.83, -0.04,  0,  0,  0
2601906.08069600, -0.107463, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.08319600, 0.809114, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.08569600, 1.068070, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.08819600, 0.992910, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.09069600, 0.917749, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2601906.09319600, 0.750466, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
