Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2437329.25063440, 0.227052,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.25313440, 0.227052,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.25563440, 0.227052,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.25813440, 0.227052,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.26063440, -0.076175,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.26313440, -0.805712,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.26563440, -1.010495,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.26813440, -0.984980,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.27063440, -0.885399,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.27313440, -0.785819,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.27563440, -0.338788,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.27813440, 0.348992,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.28063440, 0.242250,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.28313440, 0.029431,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.28563440, -0.183389,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.28813440, -0.421643,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.29063440, -0.531668,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.29313440, 0.149992,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.29563440, 0.549488,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.29813440, 0.109454,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.30063440, -0.302088,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.30313440, -1.173285,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.30563440, -1.520708,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.30813440, -1.077226,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.31063440, -0.721838,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.31313440, 0.097500,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.31563440, 0.380333,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.31813440, 0.152217,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.32063440, -0.338342,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.32313440, -1.191256,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.32563440, -1.443869,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.32813440, -1.385700,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.33063440, -0.570237,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.33313440, 0.109454,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.33563440, 0.139019,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.33813440, 0.011972,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.34063440, -0.790920,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.34313440, -1.140165,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.34563440, -1.470001,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.34813440, -1.216207,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.35063440, -0.989281,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.35313440, -0.097320,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.35563440, 0.397639,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.35813440, 0.621401,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.36063440, 0.222275,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.36313440, -0.233698,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.36563440, -0.688655,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.36813440, -1.045154,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.37063440, -0.933211,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.37313440, -0.579365,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.37563440, -0.225520,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.37813440, -0.073737,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.38063440, -0.027164,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.38313440, 0.019409,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.38563440, -0.677775,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.38813440, -1.197732,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.39063440, -0.949282,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.39313440, -0.543988,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.39563440, 0.065427,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.39813440, 0.565318,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.40063440, -0.157147,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.40563440, -1.268076,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.40813440, -0.993515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.41063440, -0.318179,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.41313440, -0.196988,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.41563440, 0.334458,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.41813440, 0.440788,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.42063440, 0.126086,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.42313440, -0.222770,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.42563440, -0.659508,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.42813440, -1.546406,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.43063440, -0.814302,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2437329.43313440, -0.119227,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
