Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2080920.12726630, 44854.525102,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.13417350, 44854.108160,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.14016080, 44854.161614,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.14621740, 44854.161614,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.15217880, 44853.937107,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.15814560, 44853.937107,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.17114650, 44854.150923,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.17720640, 44854.022634,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.18345600, 44854.311286,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.19699630, 44854.311286,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.20464690, 44854.289904,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.21198010, 44854.289904,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.21723650, 44854.118851,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.22251080, 44854.557174,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.22930460, 44854.557174,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.23515180, 44854.332667,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.24210350, 44854.332667,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.24782330, 44854.343358,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.25626060, 44854.086779,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.26279330, 44854.086779,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.26901310, 44854.140233,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.28208050, 44853.798127,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.28737740, 44854.108160,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.29864230, 44854.001252,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.30395520, 44854.471648,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.31330960, 44854.471648,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.31990730, 44854.439575,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.32819870, 44854.738918,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.33712730, 44854.738918,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.34477220, 44854.664082,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.34996080, 44854.664082,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.35509540, 44853.958489,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.36832980, 44854.182996,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.37417280, 44853.883653,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.38556500, 44854.140233,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.39135690, 44854.140233,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.39843050, 44853.787436,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.40855720, 44854.033325,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.41614700, 44853.819508,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.42530920, 44853.819508,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.44062900, 44854.247141,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.45381400, 44854.247141,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.45882710, 44854.161614,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.46745710, 44854.525102,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.47814220, 44854.525102,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.48350450, 44854.386121,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
2080920.49638350, 44854.386121,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
