Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
1992672.80959850, 44862.628735,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.81161100, 44862.928078,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.81468660, 44862.500445,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.81660870, 44861.121331,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.81864560, 44862.126267,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.82060170, 44861.057186,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.82263590, 44859.752907,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.82463680, 44860.854061,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.82760590, 44860.608172,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.83551690, 44862.254557,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.83791900, 44859.624618,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.83987500, 44860.223303,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.84176910, 44861.206858,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.84443100, 44860.693699,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.84660040, 44861.784161,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.85604700, 44863.355710,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.86411240, 44860.383665,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.86774750, 44862.778406,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.87063040, 44862.436301,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.87599130, 44862.607354,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.88019600, 44860.896824,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.88428310, 44861.527582,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
1992672.88802900, 44860.779225,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
