Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2599503.37103050, 0.942735, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.37353050, 0.942735, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.37603050, 0.942735, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.37853050, 0.571642, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.38103050, -0.405874, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.38353050, -1.443637, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.38603050, -2.030659, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.38853050, -1.349776, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.39103050, -0.188813, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2599503.39603050, 0.654083, 1000, 1000, 0, 0.79, 0.84, -0.04,  0,  0,  0
2599503.39853050, 0.272204, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.40103050, -0.668856, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.40353050, -1.628062, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.40603050, -1.836875, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.40853050, -1.476420, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.41103050, -0.672375, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.41353050, 0.100590, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2599503.41603050, 0.450958, 1000, 1000, 0, 0.79, 0.85, -0.06,  0,  0,  0
2599503.41853050, 0.214000, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.42103050, -0.725691, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.42353050, -1.532411, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.42603050, -1.548224, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.42853050, -1.548224, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.43103050, -1.548224, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2599503.43353050, -1.548224, 1000, 1000, 0, 0.79, 0.84, -0.04,  0,  0,  0
2599503.43603050, 0.148911, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
