Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2604958.35909830, -1.675250, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.36159830, -1.675250, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.36409830, -1.675250, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.36659830, -1.675250, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.36909830, -1.567009, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.37159830, -0.698239, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.37409830, 0.341281, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.37659830, 0.994738, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.37909830, 0.941402, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.38159830, 0.150648, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.38409830, -1.060760, 1000,  998, 2, 0.79, 0.84, -0.04,  0,  0,  0
2604958.38659830, -1.272253, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.38909830, -1.167922, 1000,  998, 2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.39159830, -0.453429, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.39409830, 0.704269, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.39659830, 1.270676, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.39909830, 1.153822, 1000,  999, 1, 0.79, 0.85, -0.05,  0,  0,  0
2604958.40409830, -0.776812, 1000, 1000, 0, 0.79, 0.85, -0.05,  0,  0,  0
2604958.40659830, -1.192748, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2604958.40909830, -1.233193, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2604958.41159830, -0.408243, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2604958.41409830, -0.392353, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.41659830, 0.841408, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.41909830, 1.250871, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.42159830, 1.149727, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.42409830, 1.048583, 1000, 1002, -2, 0.79, 0.84, -0.04,  0,  0,  0
2604958.42659830, -0.409895, 1000, 1002, -2, 0.79, 0.83, -0.04,  0,  0,  0
2604958.42909830, -1.181842, 1000, 1002, -2, 0.79, 0.84, -0.04,  0,  0,  0
2604958.43159830, -1.125853, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.43409830, -0.679398, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.43659830, 0.155094, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.43909830, 0.675867, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.44159830, -0.037051, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.44409830, -0.285445, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.44659830, -0.285445, 1000, 1003, -3, 0.79, 0.85, -0.05,  0,  0,  0
2604958.45159830, -0.313055, 1000, 1003, -3, 0.79, 0.85, -0.06,  0,  0,  0
2604958.45409830, 0.280450, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.45659830, 1.034476, 1000, 1003, -3, 0.79, 0.84, -0.05,  0,  0,  0
2604958.45909830, 0.747222, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.46159830, -0.353856, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2604958.46409830, -0.612889, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.46659830, -1.410218, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2604958.46909830, -1.620657, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
