Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2586676.77675260, -1.110386,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.77925260, -1.110386,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.78175260, -1.110386,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.78425260, -1.334238,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.78675260, -1.320281,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.78925260, -0.465336,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.79175260, 0.641204,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.79425260, 1.476099,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.79675260, 0.977582,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.79925260, 0.645712,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.80175260, -0.738785,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.80425260, -1.137137,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.80675260, -0.538373,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.80925260, -0.393170,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.81175260, 0.301296,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.81425260, 0.995762,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.81675260, 0.968936,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.81925260, 0.763513,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.82175260, -1.133029,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.82425260, -1.055748,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.82675260, -0.526425,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.82925260, -0.501010,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.83175260, -0.501010,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.83425260, 0.129511,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.83675260, 1.235256,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.83925260, 0.691428,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.84175260, -0.035752,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.84425260, -0.785335,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.84675260, -0.937434,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.84925260, -0.192609,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.85175260, 0.379821,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2586676.85425260, 1.031934,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
