Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2607049.52056010, 0.714057,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.52306010, 0.714057,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.52556010, 0.714057,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.52806010, 0.503334,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.53056010, -0.477799,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.53306010, -1.192750,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.53556010, -1.338578,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.53806010, -0.845222,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.54056010, 0.157820,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.54306010, 1.218706,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.54556010, 1.451723,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.54806010, 1.288754,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.55056010, 1.066751,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.55306010, -0.837718,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.55556010, -1.027241,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.55806010, -0.446879,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.56056010, 0.243495,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.56306010, 0.858784,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.56556010, 1.464922,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.56806010, 1.583503,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.57056010, 1.612924,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.57306010, 1.642345,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.57556010, 0.641933,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.57806010, -1.119536,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.58056010, -0.203256,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.58306010, 0.757383,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.58556010, 0.972929,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.59056010, 0.582512,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.59306010, -0.788886,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.59556010, -0.782656,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.59806010, 0.175313,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.60056010, 0.827871,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.60306010, 1.461232,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.60556010, 1.332641,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.60806010, 0.521622,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.61056010, 0.521622,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.61306010, -0.054134,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.61556010, -1.242699,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.61806010, -0.899218,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.62056010, -0.255143,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.62306010, 0.388933,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.62556010, 1.147318,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.62806010, 1.250261,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2607049.63056010, 0.978054,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
