Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2676145.66350230, 44856.534974,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.66600230, 44856.534974,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.66850230, 44856.534974,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.67100230, 44856.534974,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.67350230, 44856.728981,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.67600230, 44857.294021,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.67850230, 44857.391513,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.68100230, 44857.818686,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.68350230, 44857.907404,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.68600230, 44857.272640,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.68850230, 44857.191467,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.69100230, 44856.834523,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.69350230, 44856.645786,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.69600230, 44857.112278,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.69850230, 44857.273637,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.70100230, 44857.828805,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.70350230, 44857.943914,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.70850230, 44857.313931,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.71100230, 44856.752456,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.71350230, 44856.935550,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.71600230, 44857.347475,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.71850230, 44857.411230,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.72100230, 44857.658225,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.72350230, 44858.194555,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.72600230, 44857.864567,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.72850230, 44857.189221,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.73100230, 44856.788798,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.73350230, 44856.680494,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.73600230, 44856.663202,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.73850230, 44856.920936,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.74100230, 44857.828562,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.74350230, 44857.806805,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.74600230, 44857.707097,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.74850230, 44857.607389,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.75100230, 44857.168219,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.75350230, 44856.717304,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.75600230, 44856.782682,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.75850230, 44857.459136,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.76100230, 44857.634370,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.76350230, 44857.729663,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.76600230, 44857.742834,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.76850230, 44857.411601,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.77100230, 44857.050295,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.77600230, 44856.732648,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.77850230, 44857.178562,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.78100230, 44857.988924,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2676145.78350230, 44858.030089,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
