Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2091464.83693910, 44847.169825, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.83943910, 44847.169825, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.84193910, 44847.169825, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.84443910, 44847.169825, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.84693910, 44847.516543, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.84943910, 44847.896800, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.85193910, 44848.370594, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.85443910, 44848.493766, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.85693910, 44847.704023, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.85943910, 44847.372950, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.86193910, 44847.019608, 6821623,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.86443910, 44847.064402, 6821624,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.86693910, 44847.570304, 6821627,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.86943910, 44847.768510, 6821629,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.87193910, 44848.404488, 6821632,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.87443910, 44848.640319, 6821634,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.87693910, 44848.148215, 6821637,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.87943910, 44847.757819, 6821639,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.88443910, 44847.267966, 6821644,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.88693910, 44847.283269, 6821646,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.88943910, 44847.701142, 6821648,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.89193910, 44848.581399, 6821651,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.89443910, 44848.699373, 6821653,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.89693910, 44848.817347, 6821655,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.89943910, 44848.935321, 6821657,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.90193910, 44849.053295, 6821659,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.90443910, 44847.359186, 6821661,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.90693910, 44847.189306, 6821663,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.90943910, 44847.643615, 6821665,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.91193910, 44848.387248, 6821667,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.91443910, 44849.031102, 6821669,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.91693910, 44848.784845, 6821671,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.91943910, 44848.664662, 6821673,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.92193910, 44848.544479, 6821676,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.92443910, 44848.424296, 6821678,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.92693910, 44848.244809, 6821680,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.92943910, 44848.028014, 6821682,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.93193910, 44848.794436, 6821684,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.93443910, 44849.243803, 6821686,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.93693910, 44849.020229, 6821688,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.93943910, 44848.674083, 6821690,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.94193910, 44848.183799, 6821692,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.94443910, 44846.871870, 6821694,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.94693910, 44846.958709, 6821696,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.94943910, 44847.045548, 6821698,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.95193910, 44847.132386, 6821700,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.95443910, 44847.219225, 6821702,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.95693910, 44848.716501, 6821704,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.95943910, 44848.505198, 6821706,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.96193910, 44848.293896, 6821708,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.96443910, 44848.082594, 6821710,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
2091464.96693910, 44847.374686, 6821712,    0, 2, -2.0, 0.0, 0.0,  0,  0,  0
