Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2596915.34379060, 0.463777,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.34629060, 0.463777,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.34879060, 0.463777,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.35129060, 0.456869,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.35379060, -0.415469,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.35629060, -1.179018,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.35879060, -0.648804,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.36129060, 0.078908,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.36379060, 0.440472,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.36629060, 0.937988,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.36879060, 0.629351,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.37129060, -0.077501,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.37379060, -0.432159,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.37629060, -1.271002,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.37879060, -1.421050,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.38129060, -0.441601,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.38379060, 1.252571,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.38629060, 1.725293,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.38879060, 1.448532,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.39129060, -0.017553,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.39379060, -0.453190,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.39629060, -0.888827,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.39879060, -0.946212,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.40129060, -0.564702,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.40379060, 0.339580,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.40629060, 1.302093,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.40879060, 0.907762,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.41129060, 0.335488,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.41379060, 0.335488,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.41629060, -0.456043,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.41879060, -1.163426,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.42129060, -0.637376,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.42379060, -0.637376,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.42629060, 0.667006,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.42879060, 1.167647,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.43129060, 0.314276,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.43379060, -0.230963,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.43629060, -0.751680,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.43879060, -1.183075,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.44129060, -0.615958,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.44379060, -0.236441,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.44629060, 0.138893,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.45129060, 0.502594,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.45379060, 0.086845,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.45629060, -0.693253,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.45879060, -1.069323,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.46129060, -0.113526,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.46379060, 0.578396,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.46629060, 1.490095,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.46879060, 1.395604,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.47129060, 1.151112,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.47379060, 0.906621,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.47629060, 0.558026,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.47879060, -0.123578,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.48129060, -0.805182,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.48379060, 0.065632,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.48629060, 1.864274,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.48879060, 1.864274,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.49129060, 1.712710,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.49379060, 0.005141,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.49629060, -1.107327,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.49879060, -1.507244,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.50129060, -0.852415,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.50379060, 0.479174,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.50629060, 1.070263,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.50879060, 0.665527,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.51129060, 0.399633,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.51629060, -1.423216,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.51879060, -1.210515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.52129060, -0.804564,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.52379060, 0.038168,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.52629060, 0.479998,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.52879060, 0.638227,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.53129060, 0.796455,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.53379060, 0.068101,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.53629060, -1.396423,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.53879060, -1.396423,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.54129060, -1.396423,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.54379060, 0.405285,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.54629060, 1.306525,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.54879060, 1.181895,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.55129060, 0.631783,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.55379060, -0.382874,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.55629060, -1.171916,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.55879060, -1.321764,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.56129060, -0.289187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.56379060, 0.728836,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.56629060, 1.008216,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.56879060, 0.912791,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.57129060, 0.454374,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.57379060, -0.862362,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.57629060, -1.236277,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2596915.57879060, -0.819120,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
