Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2588637.36418090, 1.210289, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.36668090, 1.210289, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.36918090, 1.210289, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.37168090, 1.210289, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.37418090, 0.902964, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.37668090, 0.107100, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.37918090, -0.239038, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.38168090, -0.512966, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.38418090, -0.765392, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.38668090, -0.735445, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.38918090, 0.684417, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.39168090, 0.761275, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.39418090, 0.868183, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.39668090, 0.868183, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.39918090, 0.868183, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.40168090, 0.759581, 1000,  998, 2, 0.79, 0.83, -0.04,  0,  0,  0
2588637.40418090, -0.917182, 1000,  998, 2, 0.79, 0.84, -0.04,  0,  0,  0
2588637.40668090, -0.474357, 1000,  999, 1, 0.79, 0.84, -0.05,  0,  0,  0
2588637.40918090, 0.886369, 1000, 1000, 0, 0.79, 0.84, -0.05,  0,  0,  0
2588637.41168090, 1.340105, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2588637.41418090, 1.114071, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2588637.41668090, 0.806591, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2588637.41918090, -0.518706, 1000, 1003, -3, 0.79, 0.85, -0.05,  0,  0,  0
2588637.42168090, -1.536985, 1000, 1004, -4, 0.79, 0.85, -0.06,  0,  0,  0
2588637.42418090, -1.120308, 1000, 1004, -4, 0.79, 0.85, -0.05,  0,  0,  0
2588637.42668090, -0.710857, 1000, 1004, -4, 0.79, 0.84, -0.05,  0,  0,  0
2588637.42918090, 0.748354, 1000, 1004, -4, 0.79, 0.84, -0.05,  0,  0,  0
2588637.43168090, 1.467753, 1000, 1004, -4, 0.79, 0.84, -0.05,  0,  0,  0
