Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2675491.60719050, 44858.608991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.60969050, 44858.608991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.61219050, 44858.608991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.61469050, 44858.608991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.61719050, 44858.608991,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.61969050, 44858.468582,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.62219050, 44858.092320,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.62469050, 44857.927855,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.62719050, 44857.441253,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.62969050, 44857.066424,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.63219050, 44857.058824,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.63469050, 44857.710473,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.63719050, 44858.235823,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.63969050, 44858.345093,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.64219050, 44858.352411,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.64469050, 44857.688072,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.64719050, 44857.546123,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.65219050, 44857.539910,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.65469050, 44857.622332,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.65719050, 44857.709681,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.65969050, 44858.814685,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.66219050, 44858.323466,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.66469050, 44857.700693,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.66719050, 44857.314160,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.66969050, 44857.266156,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.67219050, 44857.218153,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.67469050, 44857.170150,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.67719050, 44857.546699,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.67969050, 44857.966286,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.68219050, 44858.385872,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.68469050, 44858.352028,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.68719050, 44857.939143,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.68969050, 44857.298642,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.69219050, 44858.190429,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.69469050, 44858.700634,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.69719050, 44858.860828,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.70219050, 44858.683206,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.70469050, 44857.996806,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.70719050, 44857.599627,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.70969050, 44857.403202,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.71219050, 44857.379548,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.71469050, 44857.909312,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.71719050, 44858.053069,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.71969050, 44858.053069,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.72219050, 44858.044007,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.72469050, 44857.530657,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.72719050, 44857.023112,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.72969050, 44856.978871,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2675491.73219050, 44856.934631,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
