Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2584025.60350460, 0.506187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.60600460, 0.506187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.60850460, 0.506187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.61100460, 0.506187,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.61350460, -0.040956,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.61600460, -0.367511,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.61850460, -0.990543,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.62100460, -1.108126,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.62350460, -0.550375,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.62600460, -0.086527,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.62850460, 0.604059,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.63100460, 0.709312,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.63350460, -0.042978,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.63600460, -0.849170,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.63850460, -0.976384,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.64100460, -0.897133,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.64350460, -0.194741,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.64600460, 0.499112,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.64850460, 0.762766,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2584025.65100460, 0.760066,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
