Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2674257.79273950, -0.718228,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.79523950, -0.718228,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.79773950, -0.718228,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.80023950, -0.512301,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.80273950, -0.429576,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.80523950, 0.047791,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.80773950, 0.404307,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.81023950, 0.320190,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.81273950, 0.286708,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.81523950, -0.113541,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.81773950, -0.461624,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.82023950, -0.668083,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.82273950, -0.696846,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.82523950, -0.070847,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.82773950, 0.132865,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.83023950, 0.388621,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.83273950, 0.483644,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.83523950, -0.027656,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.83773950, -0.431145,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.84023950, -0.550519,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.84273950, -0.517517,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.84523950, -0.484515,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.84773950, 0.402461,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.85023950, 0.414998,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2674257.85273950, 0.339279,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
