Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2600884.03643350, 0.689303,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.03893350, 0.689303,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.04143350, 0.689303,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.04393350, 0.689303,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.04643350, 0.699238,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.04893350, -0.515268,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.05143350, -1.079321,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.05393350, -1.880710,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.05643350, -1.737511,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.05893350, -1.367667,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.06143350, -0.230245,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.06393350, 0.411559,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.06643350, 0.630014,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.06893350, 0.848468,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.07143350, 1.066922,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.07393350, -1.438956,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.07643350, -1.534386,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.07893350, -1.341854,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.08143350, -0.661046,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.08393350, 0.019762,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.08643350, 0.700570,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.08893350, 0.373730,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.09143350, -0.321976,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.09393350, -1.096062,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.09643350, -0.865251,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.09893350, -0.325006,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.10143350, 0.564461,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.10393350, 0.817592,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.10643350, 0.848950,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.10893350, 0.207545,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.11143350, -0.665489,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.11393350, -0.967773,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.11643350, -0.683049,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.11893350, -0.155271,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.12143350, -0.155271,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.12393350, 1.063481,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.12643350, 0.993255,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.12893350, 0.266366,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.13143350, -0.287427,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.13393350, -0.614534,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.13643350, -0.941642,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.13893350, -1.215862,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
2600884.14143350, -0.139368,    0,    2, -2, 0.00, 0.00, 0.00,  0,  0,  0
