Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
0.01750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.02000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.02250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.02500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.02750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.03000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.03250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.03500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.03750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.04000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.04250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.04500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.04750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.05000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.05250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.05500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.05750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.06000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.06250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.06500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.06750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.07000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.07250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.07500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.07750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.08000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.08250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.08500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.08750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.09000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.09250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.09500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.09750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.10000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.10250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.10500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.10750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.11000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.11250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.11500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.11750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.12000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.12250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.12500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.12750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.13000000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.13250000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.13500000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
0.13750000, 44853.872962,    0,    1, -1, 0.0, 0.0, 0.0,  0,  0,  0
