--------------------Experiment_Info------------------------

Datetime: 17-44-49_24-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

3302927.10964130, 0.0000,  0.446462, 20.000, 2500.0, 2501.6,  -1.6, 0.0,  0.0,  0.0
3302927.11214130, 0.0025,  0.385638, 20.000, 2500.0, 2501.7,  -1.7, 0.0,  0.0,  0.0
3302927.11464130, 0.0050,  0.324815, 20.000, 2500.0, 2501.7,  -1.7, 0.0,  0.0,  0.0
3302927.11714130, 0.0075,  0.263991, 20.000, 2500.0, 2501.8,  -1.8, 0.0,  0.0,  0.0
3302927.11964130, 0.0100,  0.123152, 20.000, 2500.0, 2501.9,  -1.9, 0.0,  0.0,  0.0
3302927.12214130, 0.0125, -0.028039, 20.000, 2500.0, 2502.0,  -2.0, 0.0,  0.0,  0.0
3302927.12464130, 0.0150, -0.121013, 20.000, 2500.0, 2502.1,  -2.1, 0.0,  0.0,  0.0
3302927.12714130, 0.0175,  0.021174, 20.000, 2500.0, 2502.1,  -2.1, 0.0,  0.0,  0.0
3302927.12964130, 0.0200, -0.170286, 20.000, 2500.0, 2502.2,  -2.2, 0.0,  0.0,  0.0
3302927.13214130, 0.0225, -0.154025, 20.000, 2500.0, 2502.3,  -2.3, 0.0,  0.0,  0.0
3302927.13464130, 0.0250, -0.137764, 20.000, 2500.0, 2502.4,  -2.4, 0.0,  0.0,  0.0
3302927.13714130, 0.0275, -0.121503, 20.000, 2500.0, 2502.4,  -2.4, 0.0,  0.0,  0.0
3302927.13964130, 0.0300, -0.112016, 20.000, 2500.0, 2502.5,  -2.5, 0.0,  0.0,  0.0
3302927.14214130, 0.0325, -0.125023, 20.000, 2500.0, 2502.6,  -2.6, 0.0,  0.0,  0.0
3302927.14464130, 0.0350, -0.213918, 20.000, 2500.0, 2502.7,  -2.7, 0.0,  0.0,  0.0
3302927.14714130, 0.0375, -0.300306, 20.000, 2500.0, 2502.8,  -2.8, 0.0,  0.0,  0.0
3302927.14964130, 0.0400, -0.332254, 20.000, 2500.0, 2502.8,  -2.8, 0.0,  0.0,  0.0
3302927.15214130, 0.0425, -0.364202, 20.000, 2500.0, 2502.9,  -2.9, 0.0,  0.0,  0.0
3302927.15464130, 0.0450, -0.382178, 20.000, 2500.0, 2503.0,  -3.0, 0.0,  0.0,  0.0
3302927.15714130, 0.0475, -0.003559, 20.000, 2500.0, 2503.1,  -3.1, 0.0,  0.0,  0.0
3302927.16214130, 0.0525,  0.200165, 20.000, 2500.0, 2503.1,  -3.1, 0.0,  0.0,  0.0
3302927.16464130, 0.0550,  0.157155, 20.000, 2500.0, 2502.8,  -2.8, 0.0,  0.0,  0.0
3302927.16714130, 0.0575,  0.109064, 20.000, 2500.0, 2502.5,  -2.5, 0.0,  0.0,  0.0
3302927.16964130, 0.0600, -0.151580, 20.000, 2500.0, 2502.2,  -2.2, 0.0,  0.0,  0.0
3302927.17214130, 0.0625, -0.244532, 20.000, 2500.0, 2501.9,  -1.9, 0.0,  0.0,  0.0
3302927.17464130, 0.0650, -0.037754, 20.000, 2500.0, 2501.6,  -1.6, 0.0,  0.0,  0.0
3302927.17714130, 0.0675, -0.000526, 20.000, 2500.0, 2501.3,  -1.3, 0.0,  0.0,  0.0
3302927.17964130, 0.0700,  0.036701, 20.000, 2500.0, 2501.0,  -1.0, 0.0,  0.0,  0.0
3302927.18214130, 0.0725, -0.000085, 20.000, 2500.0, 2500.7,  -0.7, 0.0,  0.0,  0.0
3302927.18464130, 0.0750, -0.199567, 20.000, 2500.0, 2500.4,  -0.4, 0.0,  0.0,  0.0
3302927.18714130, 0.0775, -0.224064, 20.000, 2500.0, 2500.1,  -0.1, 0.0,  0.0,  0.0
3302927.18964130, 0.0800, -0.224064, 20.000, 2500.0, 2499.8,   0.2, 0.0,  0.0,  0.0
3302927.19214130, 0.0825, -0.218678, 20.000, 2500.0, 2499.5,   0.5, 0.0,  0.0,  0.0
3302927.19464130, 0.0850, -0.151856, 20.000, 2500.0, 2499.2,   0.8, 0.0,  0.0,  0.0
3302927.19714130, 0.0875, -0.031777, 20.000, 2500.0, 2498.9,   1.1, 0.0,  0.0,  0.0
3302927.19964130, 0.0900,  0.161502, 20.000, 2500.0, 2498.6,   1.4, 0.0,  0.0,  0.0
3302927.20214130, 0.0925,  0.058639, 20.000, 2500.0, 2498.3,   1.7, 0.0,  0.0,  0.0
3302927.20464130, 0.0950, -0.044224, 20.000, 2500.0, 2498.0,   2.0, 0.0,  0.0,  0.0
3302927.20714130, 0.0975, -0.123881, 20.000, 2500.0, 2497.8,   2.2, 0.0,  0.0,  0.0
3302927.20964130, 0.1000,  0.052446, 20.000, 2500.0, 2497.5,   2.5, 0.0,  0.0,  0.0
3302927.21214130, 0.1025, -0.005944, 20.000, 2500.0, 2497.2,   2.8, 0.0,  0.0,  0.0
3302927.21464130, 0.1050, -0.119434, 20.000, 2500.0, 2496.9,   3.1, 0.0,  0.0,  0.0
3302927.21714130, 0.1075, -0.140685, 20.000, 2500.0, 2496.6,   3.4, 0.0,  0.0,  0.0
3302927.21964130, 0.1100, -0.086186, 20.000, 2500.0, 2496.3,   3.7, 0.0,  0.0,  0.0
3302927.22214130, 0.1125, -0.031687, 20.000, 2500.0, 2496.0,   4.0, 0.0,  0.0,  0.0
3302927.22464130, 0.1150,  0.027053, 20.000, 2500.0, 2495.7,   4.3, 0.0,  0.0,  0.0
3302927.22714130, 0.1175,  0.315567, 20.000, 2500.0, 2495.4,   4.6, 0.0,  0.0,  0.0
3302927.22964130, 0.1200,  0.423563, 20.000, 2500.0, 2495.2,   4.8, 0.0,  0.0,  0.0
3302927.23214130, 0.1225,  0.251324, 20.000, 2500.0, 2495.5,   4.5, 0.0,  0.0,  0.0
3302927.23464130, 0.1250,  0.003831, 20.000, 2500.0, 2495.8,   4.2, 0.0,  0.0,  0.0
3302927.23714130, 0.1275,  0.004978, 20.000, 2500.0, 2496.1,   3.9, 0.0,  0.0,  0.0
3302927.23964130, 0.1300, -0.112655, 20.000, 2500.0, 2496.4,   3.6, 0.0,  0.0,  0.0
3302927.24214130, 0.1325, -0.095774, 20.000, 2500.0, 2496.7,   3.3, 0.0,  0.0,  0.0
3302927.24464130, 0.1350,  0.128717, 20.000, 2500.0, 2497.0,   3.0, 0.0,  0.0,  0.0
3302927.24714130, 0.1375,  0.262004, 20.000, 2500.0, 2497.3,   2.7, 0.0,  0.0,  0.0
3302927.24964130, 0.1400, -0.038688, 20.000, 2500.0, 2497.6,   2.4, 0.0,  0.0,  0.0
3302927.25214130, 0.1425, -0.234754, 20.000, 2500.0, 2497.9,   2.1, 0.0,  0.0,  0.0
3302927.25464130, 0.1450, -0.230377, 20.000, 2500.0, 2498.2,   1.8, 0.0,  0.0,  0.0
3302927.25714130, 0.1475, -0.224782, 20.000, 2500.0, 2498.5,   1.5, 0.0,  0.0,  0.0
3302927.25964130, 0.1500, -0.219188, 20.000, 2500.0, 2498.8,   1.2, 0.0,  0.0,  0.0
3302927.26214130, 0.1525, -0.213593, 20.000, 2500.0, 2499.1,   0.9, 0.0,  0.0,  0.0
3302927.26464130, 0.1550, -0.186591, 20.000, 2500.0, 2499.4,   0.6, 0.0,  0.0,  0.0
3302927.26714130, 0.1575, -0.087748, 20.000, 2500.0, 2499.7,   0.3, 0.0,  0.0,  0.0
3302927.26964130, 0.1600,  0.027715, 20.000, 2500.0, 2500.0,  -0.0, 0.0,  0.0,  0.0
3302927.27214130, 0.1625,  0.143177, 20.000, 2500.0, 2500.3,  -0.3, 0.0,  0.0,  0.0
3302927.27464130, 0.1650,  0.185719, 20.000, 2500.0, 2500.6,  -0.6, 0.0,  0.0,  0.0
3302927.27714130, 0.1675,  0.148294, 20.000, 2500.0, 2500.9,  -0.9, 0.0,  0.0,  0.0
3302927.27964130, 0.1700,  0.110869, 20.000, 2500.0, 2501.2,  -1.2, 0.0,  0.0,  0.0
3302927.28214130, 0.1725,  0.070927, 20.000, 2500.0, 2501.5,  -1.5, 0.0,  0.0,  0.0
3302927.28464130, 0.1750,  0.099624, 20.000, 2500.0, 2501.8,  -1.8, 0.0,  0.0,  0.0
3302927.28714130, 0.1775,  0.273812, 20.000, 2500.0, 2502.1,  -2.1, 0.0,  0.0,  0.0
3302927.28964130, 0.1800,  0.448000, 20.000, 2500.0, 2502.4,  -2.4, 0.0,  0.0,  0.0
3302927.29214130, 0.1825,  0.400425, 20.000, 2500.0, 2502.7,  -2.7, 0.0,  0.0,  0.0
3302927.29714130, 0.1875,  0.035034, 20.000, 2500.0, 2503.1,  -3.1, 0.0,  0.0,  0.0
3302927.29964130, 0.1900,  0.157011, 20.000, 2500.0, 2502.8,  -2.8, 0.0,  0.0,  0.0
3302927.30214130, 0.1925, -0.118379, 20.000, 2500.0, 2502.5,  -2.5, 0.0,  0.0,  0.0
3302927.30464130, 0.1950, -0.003018, 20.000, 2500.0, 2502.1,  -2.1, 0.0,  0.0,  0.0
3302927.30714130, 0.1975,  0.020299, 20.000, 2500.0, 2501.8,  -1.8, 0.0,  0.0,  0.0
3302927.30964130, 0.2000, -0.275316, 20.000, 2500.0, 2501.5,  -1.5, 0.0,  0.0,  0.0
3302927.31214130, 0.2025, -0.195420, 20.000, 2500.0, 2501.2,  -1.2, 0.0,  0.0,  0.0
3302927.31464130, 0.2050, -0.056762, 20.000, 2500.0, 2500.9,  -0.9, 0.0,  0.0,  0.0
3302927.31714130, 0.2075,  0.124076, 20.000, 2500.0, 2500.6,  -0.6, 0.0,  0.0,  0.0
3302927.31964130, 0.2100, -0.036936, 20.000, 2500.0, 2500.3,  -0.3, 0.0,  0.0,  0.0
3302927.32214130, 0.2125, -0.096938, 20.000, 2500.0, 2500.0,   0.0, 0.0,  0.0,  0.0
3302927.32464130, 0.2150, -0.156940, 20.000, 2500.0, 2499.6,   0.4, 0.0,  0.0,  0.0
3302927.32714130, 0.2175, -0.216942, 20.000, 2500.0, 2499.3,   0.7, 0.0,  0.0,  0.0
3302927.32964130, 0.2200, -0.276944, 20.000, 2500.0, 2499.0,   1.0, 0.0,  0.0,  0.0
3302927.33214130, 0.2225,  0.185784, 20.000, 2500.0, 2498.7,   1.3, 0.0,  0.0,  0.0
3302927.33464130, 0.2250,  0.105326, 20.000, 2500.0, 2498.4,   1.6, 0.0,  0.0,  0.0
3302927.33714130, 0.2275,  0.024868, 20.000, 2500.0, 2498.1,   1.9, 0.0,  0.0,  0.0
3302927.33964130, 0.2300, -0.055591, 20.000, 2500.0, 2497.8,   2.2, 0.0,  0.0,  0.0
3302927.34214130, 0.2325, -0.112466, 20.000, 2500.0, 2497.5,   2.5, 0.0,  0.0,  0.0
3302927.34464130, 0.2350, -0.162150, 20.000, 2500.0, 2497.2,   2.8, 0.0,  0.0,  0.0
3302927.34714130, 0.2375, -0.211834, 20.000, 2500.0, 2496.8,   3.2, 0.0,  0.0,  0.0
3302927.34964130, 0.2400, -0.179604, 20.000, 2500.0, 2496.5,   3.5, 0.0,  0.0,  0.0
3302927.35214130, 0.2425, -0.077225, 20.000, 2500.0, 2496.2,   3.8, 0.0,  0.0,  0.0
3302927.35464130, 0.2450,  0.025155, 20.000, 2500.0, 2495.9,   4.1, 0.0,  0.0,  0.0
3302927.35714130, 0.2475,  0.137626, 20.000, 2500.0, 2495.6,   4.4, 0.0,  0.0,  0.0
3302927.36214130, 0.2525, -0.165136, 20.000, 2500.0, 2495.3,   4.7, 0.0,  0.0,  0.0
3302927.36464130, 0.2550, -0.189373, 20.000, 2500.0, 2495.6,   4.4, 0.0,  0.0,  0.0
3302927.36714130, 0.2575,  0.131563, 20.000, 2500.0, 2495.9,   4.1, 0.0,  0.0,  0.0
3302927.36964130, 0.2600,  0.207235, 20.000, 2500.0, 2496.3,   3.7, 0.0,  0.0,  0.0
3302927.37214130, 0.2625,  0.150115, 20.000, 2500.0, 2496.6,   3.4, 0.0,  0.0,  0.0
3302927.37464130, 0.2650,  0.073381, 20.000, 2500.0, 2496.9,   3.1, 0.0,  0.0,  0.0
3302927.37714130, 0.2675, -0.017320, 20.000, 2500.0, 2497.2,   2.8, 0.0,  0.0,  0.0
3302927.37964130, 0.2700, -0.101065, 20.000, 2500.0, 2497.5,   2.5, 0.0,  0.0,  0.0
3302927.38214130, 0.2725, -0.127846, 20.000, 2500.0, 2497.9,   2.1, 0.0,  0.0,  0.0
3302927.38464130, 0.2750, -0.127846, 20.000, 2500.0, 2498.2,   1.8, 0.0,  0.0,  0.0
3302927.38714130, 0.2775, -0.127846, 20.000, 2500.0, 2498.5,   1.5, 0.0,  0.0,  0.0
3302927.38964130, 0.2800, -0.127846, 20.000, 2500.0, 2498.8,   1.2, 0.0,  0.0,  0.0
3302927.39214130, 0.2825, -0.346480, 20.000, 2500.0, 2499.1,   0.9, 0.0,  0.0,  0.0
3302927.39464130, 0.2850, -0.290915, 20.000, 2500.0, 2499.4,   0.6, 0.0,  0.0,  0.0
3302927.39714130, 0.2875, -0.172121, 20.000, 2500.0, 2499.8,   0.2, 0.0,  0.0,  0.0
3302927.39964130, 0.2900, -0.053327, 20.000, 2500.0, 2500.1,  -0.1, 0.0,  0.0,  0.0
