--------------------Experiment_Info------------------------

Datetime: 17-44-49_24-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

3302917.15374420, 0.0000,  0.111806, 20.000, 2500.0, 2497.2,   2.8, 0.0,  0.0,  0.0
3302917.15624420, 0.0025, -0.262340, 20.000, 2500.0, 2497.3,   2.7, 0.0,  0.0,  0.0
3302917.15874420, 0.0050, -0.338624, 20.000, 2500.0, 2497.5,   2.5, 0.0,  0.0,  0.0
3302917.16124420, 0.0075,  0.027245, 20.000, 2500.0, 2497.6,   2.4, 0.0,  0.0,  0.0
3302917.16374420, 0.0100,  0.213274, 20.000, 2500.0, 2497.8,   2.2, 0.0,  0.0,  0.0
3302917.16624420, 0.0125, -0.019771, 20.000, 2500.0, 2497.9,   2.1, 0.0,  0.0,  0.0
3302917.16874420, 0.0150,  0.192335, 20.000, 2500.0, 2498.1,   1.9, 0.0,  0.0,  0.0
3302917.17124420, 0.0175,  0.108795, 20.000, 2500.0, 2498.2,   1.8, 0.0,  0.0,  0.0
3302917.17374420, 0.0200,  0.024554, 20.000, 2500.0, 2498.4,   1.6, 0.0,  0.0,  0.0
3302917.17624420, 0.0225, -0.178499, 20.000, 2500.0, 2498.5,   1.5, 0.0,  0.0,  0.0
3302917.17874420, 0.0250, -0.148452, 20.000, 2500.0, 2498.7,   1.3, 0.0,  0.0,  0.0
3302917.18124420, 0.0275, -0.015834, 20.000, 2500.0, 2498.8,   1.2, 0.0,  0.0,  0.0
3302917.18374420, 0.0300,  0.101742, 20.000, 2500.0, 2499.0,   1.0, 0.0,  0.0,  0.0
3302917.18624420, 0.0325,  0.219317, 20.000, 2500.0, 2499.1,   0.9, 0.0,  0.0,  0.0
3302917.18874420, 0.0350,  0.042822, 20.000, 2500.0, 2499.3,   0.7, 0.0,  0.0,  0.0
3302917.19124420, 0.0375,  0.025152, 20.000, 2500.0, 2499.4,   0.6, 0.0,  0.0,  0.0
3302917.19374420, 0.0400,  0.007482, 20.000, 2500.0, 2499.6,   0.4, 0.0,  0.0,  0.0
3302917.19624420, 0.0425, -0.010188, 20.000, 2500.0, 2499.7,   0.3, 0.0,  0.0,  0.0
3302917.19874420, 0.0450, -0.122833, 20.000, 2500.0, 2499.9,   0.1, 0.0,  0.0,  0.0
3302917.20124420, 0.0475, -0.201114, 20.000, 2500.0, 2500.0,  -0.0, 0.0,  0.0,  0.0
3302917.20374420, 0.0500, -0.139364, 20.000, 2500.0, 2500.2,  -0.2, 0.0,  0.0,  0.0
3302917.20624420, 0.0525, -0.065583, 20.000, 2500.0, 2500.3,  -0.3, 0.0,  0.0,  0.0
3302917.20874420, 0.0550,  0.010957, 20.000, 2500.0, 2500.5,  -0.5, 0.0,  0.0,  0.0
3302917.21124420, 0.0575,  0.082031, 20.000, 2500.0, 2500.6,  -0.6, 0.0,  0.0,  0.0
3302917.21374420, 0.0600, -0.115331, 20.000, 2500.0, 2500.8,  -0.8, 0.0,  0.0,  0.0
