--------------------Experiment_Info------------------------

Datetime: 16-39-00_26-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: OFF

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

C, 28628.58821580, 0.0000, -2.475049, 0.050, 4.0 3000.0, 2988.7,  11.3,  0.0,  0.0,  0.0
C, 28628.59071580, 0.0025, -2.479360, 0.050, 4.0 3000.0, 2989.7,  10.3,  0.0,  0.0,  0.0
C, 28628.59321580, 0.0050, -2.453692, 0.050, 4.0 3000.0, 2990.7,   9.3,  0.0,  0.0,  0.0
C, 28628.59571580, 0.0075, -2.453601, 0.050, 4.0 3000.0, 2991.7,   8.3,  0.0,  0.0,  0.0
C, 28628.59821580, 0.0100, -2.474548, 0.050, 4.0 3000.0, 2992.6,   7.4,  0.0,  0.0,  0.0
C, 28628.60071580, 0.0125, -2.442431, 0.050, 4.0 3000.0, 2993.6,   6.4,  0.0,  0.0,  0.0
C, 28628.60321580, 0.0150, -2.325110, 0.050, 4.0 3000.0, 2994.6,   5.4,  0.0,  0.0,  0.0
C, 28628.60571580, 0.0175, -2.318506, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.60821580, 0.0200, -2.352142, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.61071580, 0.0225, -2.408526, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.61321580, 0.0250, -2.396803, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.61571580, 0.0275, -2.376997, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.61821580, 0.0300, -2.355998, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.62071580, 0.0325, -2.334659, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.62321580, 0.0350, -2.304740, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.62571580, 0.0375, -2.341881, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.62821580, 0.0400, -2.392229, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.63071580, 0.0425, -2.412753, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.63321580, 0.0450, -2.393792, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.63571580, 0.0475, -2.245399, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.63821580, 0.0500, -2.284989, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.64071580, 0.0525, -2.260069, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.64321580, 0.0550, -2.230596, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.64571580, 0.0575, -2.244881, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.64821580, 0.0600, -2.276853, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.65071580, 0.0625, -2.304532, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.65321580, 0.0650, -2.217903, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.65571580, 0.0675, -2.173964, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.65821580, 0.0700, -2.278188, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.66071580, 0.0725, -2.186647, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.66321580, 0.0750, -2.039828, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.66571580, 0.0775, -2.067959, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.66821580, 0.0800, -2.196046, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.67071580, 0.0825, -2.203466, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.67321580, 0.0850, -2.199000, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.67571580, 0.0875, -2.199942, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.67821580, 0.0900, -2.194712, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.68071580, 0.0925, -2.179644, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.68321580, 0.0950, -2.159667, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.68571580, 0.0975, -2.139689, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.68821580, 0.1000, -2.133441, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.69071580, 0.1025, -2.181115, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.69571580, 0.1075, -2.160615, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.69821580, 0.1100, -2.123493, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.70071580, 0.1125, -2.132340, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.70321580, 0.1150, -2.146253, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.70571580, 0.1175, -1.997417, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.70821580, 0.1200, -2.092088, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.71071580, 0.1225, -2.173995, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.71321580, 0.1250, -2.178644, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.71571580, 0.1275, -2.098604, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.71821580, 0.1300, -2.072293, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.72071580, 0.1325, -1.960688, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.72321580, 0.1350, -1.938942, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.72571580, 0.1375, -1.908495, 0.050, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
C, 28628.72821580, 0.1400, -1.974571, 0.050, 4.0 3000.0, 2995.1,   4.9,  0.0,  0.0,  0.0
C, 28628.73071580, 0.1425, -2.062731, 0.050, 4.0 3000.0, 2995.2,   4.8,  0.0,  0.0,  0.0
C, 28628.73321580, 0.1450, -2.086236, 0.050, 4.0 3000.0, 2995.3,   4.7,  0.0,  0.0,  0.0
C, 28628.73571580, 0.1475, -2.020138, 0.050, 4.0 3000.0, 2995.4,   4.6,  0.0,  0.0,  0.0
C, 28628.73821580, 0.1500, -1.985093, 0.050, 4.0 3000.0, 2995.5,   4.5,  0.0,  0.0,  0.0
