--------------------Experiment_Info------------------------

Datetime: 17-05-40_26-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: ON

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

B-E, 30245.81269450, 0.0000, -10.212990, 0.100, 4.0 3000.0, 2980.8,  19.2,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.81519450, 0.0025, -10.119137, 0.100, 4.0 3000.0, 2978.7,  21.3,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.81769450, 0.0050, -10.025285, 0.100, 4.0 3000.0, 2976.6,  23.4,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.82019450, 0.0075, -10.156032, 0.100, 4.0 3000.0, 2974.5,  25.5,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.82269450, 0.0100, -10.102027, 0.100, 4.0 3000.0, 2972.3,  27.7,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.82519450, 0.0125, -9.986362, 0.100, 4.0 3000.0, 2970.2,  29.8,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.82769450, 0.0150, -9.870697, 0.100, 4.0 3000.0, 2968.1,  31.9,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.83019450, 0.0175, -9.850216, 0.100, 4.0 3000.0, 2965.9,  34.1,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.83269450, 0.0200, -10.279948, 0.100, 4.0 3000.0, 2963.8,  36.2,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.83519450, 0.0225, -10.062747, 0.100, 4.0 3000.0, 2961.7,  38.3,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.83769450, 0.0250, -9.916570, 0.100, 4.0 3000.0, 2959.5,  40.5,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.84019450, 0.0275, -10.073257, 0.100, 4.0 3000.0, 2957.4,  42.6,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.84269450, 0.0300, -10.082049, 0.100, 4.0 3000.0, 2955.3,  44.7,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.84519450, 0.0325, -9.994088, 0.100, 4.0 3000.0, 2953.1,  46.9,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.84769450, 0.0350, -9.477400, 0.100, 4.0 3000.0, 2951.0,  49.0,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.85019450, 0.0375, -8.923391, 0.100, 4.0 3000.0, 2948.9,  51.1,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.85269450, 0.0400, -8.369382, 0.100, 4.0 3000.0, 2946.7,  53.3,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.85519450, 0.0425, -9.887909, 0.100, 4.0 3000.0, 2944.6,  55.4,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.85769450, 0.0450, -9.263137, 0.100, 4.0 3000.0, 2942.5,  57.5,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.86019450, 0.0475, -8.400073, 0.100, 4.0 3000.0, 2940.3,  59.7,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.86269450, 0.0500, -8.871215, 0.100, 4.0 3000.0, 2939.2,  60.8,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.86519450, 0.0525, -9.788756, 0.100, 4.0 3000.0, 2943.3,  56.7,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.86769450, 0.0550, -8.798323, 0.100, 4.0 3000.0, 2947.5,  52.5,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.87019450, 0.0575, -8.962861, 0.100, 4.0 3000.0, 2951.6,  48.4,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.87269450, 0.0600, -10.127980, 0.100, 4.0 3000.0, 2955.7,  44.3,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.87519450, 0.0625, -9.718509, 0.100, 4.0 3000.0, 2959.9,  40.1,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.87769450, 0.0650, -8.231181, 0.100, 4.0 3000.0, 2964.0,  36.0,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.88019450, 0.0675, -8.982987, 0.100, 4.0 3000.0, 2968.1,  31.9,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.88269450, 0.0700, -9.734792, 0.100, 4.0 3000.0, 2972.2,  27.8,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.88519450, 0.0725, -9.983128, 0.100, 4.0 3000.0, 2976.4,  23.6,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
B-E, 30245.88769450, 0.0750, -9.994855, 0.100, 4.0 3000.0, 2980.5,  19.5,  0.0,  0.0,  0.0, 100, 50, 180,   0, 180
