--------------------Experiment_Info------------------------

Datetime: 17-05-40_26-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: ON

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

A-D, 30240.55659650, 0.0000,  21.115635, 0.100, 4.0 3000.0, 2970.5,  29.5,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.55909650, 0.0025,  18.973491, 0.100, 4.0 3000.0, 2975.0,  25.0,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.56159650, 0.0050,  18.903533, 0.100, 4.0 3000.0, 2979.5,  20.5,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.56409650, 0.0075,  20.833976, 0.100, 4.0 3000.0, 2984.0,  16.0,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.56659650, 0.0100,  18.875930, 0.100, 4.0 3000.0, 2988.6,  11.4,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.56909650, 0.0125,  18.875930, 0.100, 4.0 3000.0, 2993.1,   6.9,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.57159650, 0.0150,  18.875930, 0.100, 4.0 3000.0, 2997.6,   2.4,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.57409650, 0.0175,  21.166338, 0.100, 4.0 3000.0, 3002.1,  -2.1,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.57659650, 0.0200,  19.763805, 0.100, 4.0 3000.0, 3006.6,  -6.6,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.57909650, 0.0225,  18.945006, 0.100, 4.0 3000.0, 3011.2, -11.2,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.58159650, 0.0250,  18.582699, 0.100, 4.0 3000.0, 3015.7, -15.7,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
A-D, 30240.58409650, 0.0275,  20.117300, 0.100, 4.0 3000.0, 3020.2, -20.2,  0.0,  0.0,  0.0, 100, 50,   0, 180,   0
