Experiment: Force vs. Position
Motor type: Motor Fiber
Fiber length (mm): 20
Number of fibers: 3
Insulator: pvdf(hfp)
State: B
Sample rate (Hz): 400
Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (kV), hv_vm (kV), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2859008.62859420, 0.0000,  27.029233, 12.200, 2500.0, 2499.7,  0.3, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.63109420, 0.0025,  28.788167, 12.200, 2500.0, 2499.8,  0.2, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.63359420, 0.0050,  30.547100, 12.200, 2500.0, 2499.9,  0.1, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.63609420, 0.0075,  31.337220, 12.200, 2500.0, 2499.9,  0.1, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.63859420, 0.0100,  30.851059, 12.200, 2500.0, 2500.0, -0.0, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.64109420, 0.0125,  29.995059, 12.200, 2500.0, 2500.1, -0.1, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.64359420, 0.0150,  28.537847, 12.200, 2500.0, 2500.2, -0.2, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.64609420, 0.0175,  27.621348, 12.200, 2500.0, 2500.2, -0.2, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.64859420, 0.0200,  29.308301, 12.200, 2500.0, 2500.3, -0.3, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.65109420, 0.0225,  30.748667, 12.200, 2500.0, 2500.4, -0.4, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.65359420, 0.0250,  31.024616, 12.200, 2500.0, 2500.5, -0.5, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.65609420, 0.0275,  31.033722, 12.200, 2500.0, 2500.6, -0.6, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.65859420, 0.0300,  30.149509, 12.200, 2500.0, 2500.6, -0.6, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.66109420, 0.0325,  29.934375, 12.200, 2500.0, 2500.7, -0.7, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.66359420, 0.0350,  29.719242, 12.200, 2500.0, 2500.8, -0.8, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.66609420, 0.0375,  29.420683, 12.200, 2500.0, 2500.9, -0.9, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.66859420, 0.0400,  28.538354, 12.200, 2500.0, 2500.9, -0.9, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.67109420, 0.0425,  29.092899, 12.200, 2500.0, 2501.0, -1.0, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.67359420, 0.0450,  29.895460, 12.200, 2500.0, 2501.1, -1.1, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.67859420, 0.0500,  30.129093, 12.200, 2500.0, 2500.9, -0.9, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.68109420, 0.0525,  29.064147, 12.200, 2500.0, 2500.7, -0.7, 2.93,  2.86,  0.08, 0.0,  0.0,  0.0
2859008.68359420, 0.0550,  28.132273, 12.200, 2500.0, 2500.4, -0.4, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.68609420, 0.0575,  27.465603, 12.200, 2500.0, 2500.2, -0.2, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.68859420, 0.0600,  27.973128, 12.200, 2500.0, 2499.9,  0.1, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.69109420, 0.0625,  29.627003, 12.200, 2500.0, 2499.7,  0.3, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.69359420, 0.0650,  30.911247, 12.200, 2500.0, 2499.4,  0.6, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.69609420, 0.0675,  31.362573, 12.200, 2500.0, 2499.2,  0.8, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.69859420, 0.0700,  30.310724, 12.200, 2500.0, 2498.9,  1.1, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.70109420, 0.0725,  29.174622, 12.200, 2500.0, 2498.7,  1.3, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.70359420, 0.0750,  28.015466, 12.200, 2500.0, 2498.4,  1.6, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.70609420, 0.0775,  27.613314, 12.200, 2500.0, 2498.2,  1.8, 2.93,  2.85,  0.08, 0.0,  0.0,  0.0
2859008.70859420, 0.0800,  27.211162, 12.200, 2500.0, 2497.9,  2.1, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859008.71109420, 0.0825,  30.455240, 12.200, 2500.0, 2497.7,  2.3, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859008.71359420, 0.0850,  31.570363, 12.200, 2500.0, 2497.4,  2.6, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859008.71609420, 0.0875,  31.539495, 12.200, 2500.0, 2497.2,  2.8, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859008.71859420, 0.0900,  31.387920, 12.200, 2500.0, 2496.9,  3.1, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
