Experiment: Force vs. Position
Motor type: Motor Fiber
Fiber length (mm): 20
Number of fibers: 3
Insulator: pvdf(hfp)
State: A
Sample rate (Hz): 400
Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (kV), hv_vm (kV), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2859024.52819480, 0.0000,  28.953367, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.53069480, 0.0025,  28.682987, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.53319480, 0.0050,  27.557582, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.53569480, 0.0075,  26.197520, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.53819480, 0.0100,  25.804738, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.54069480, 0.0125,  25.411955, 12.400, 2500.0, 2495.1,  4.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.54319480, 0.0150,  25.539129, 12.400, 2500.0, 2495.2,  4.8, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.54569480, 0.0175,  28.387161, 12.400, 2500.0, 2495.5,  4.5, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.54819480, 0.0200,  28.614228, 12.400, 2500.0, 2495.8,  4.2, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.55069480, 0.0225,  28.049598, 12.400, 2500.0, 2496.1,  3.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.55319480, 0.0250,  27.275604, 12.400, 2500.0, 2496.4,  3.6, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.55569480, 0.0275,  26.688071, 12.400, 2500.0, 2496.8,  3.2, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.55819480, 0.0300,  26.167683, 12.400, 2500.0, 2497.1,  2.9, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.56069480, 0.0325,  25.647294, 12.400, 2500.0, 2497.4,  2.6, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.56319480, 0.0350,  26.557773, 12.400, 2500.0, 2497.7,  2.3, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.56569480, 0.0375,  28.407033, 12.400, 2500.0, 2498.0,  2.0, 2.93,  2.84,  0.09, 0.0,  0.0,  0.0
2859024.56819480, 0.0400,  28.407033, 12.400, 2500.0, 2498.3,  1.7, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859024.57069480, 0.0425,  28.407033, 12.400, 2500.0, 2498.7,  1.3, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859024.57319480, 0.0450,  28.407033, 12.400, 2500.0, 2499.0,  1.0, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859024.57569480, 0.0475,  28.407033, 12.400, 2500.0, 2499.3,  0.7, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859024.57819480, 0.0500,  24.821987, 12.400, 2500.0, 2499.6,  0.4, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
2859024.58069480, 0.0525,  25.636398, 12.400, 2500.0, 2499.9,  0.1, 2.93,  2.85,  0.09, 0.0,  0.0,  0.0
