Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 
Sample rate (Hz): 400

Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (kV), hv_vm (kV), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2866997.42363650, 6.8725,  44854.158957, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.42613650, 6.8750,  44853.656540, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.42863650, 6.8775,  44853.565164, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.43113650, 6.8800,  44853.473788, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.43363650, 6.8825,  44853.747946, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.43613650, 6.8850,  44854.187438, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.43863650, 6.8875,  44854.242583, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.44113650, 6.8900,  44854.001263, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.44363650, 6.8925,  44854.075373, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.44613650, 6.8950,  44853.954673, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.44863650, 6.8975,  44853.321105, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.45113650, 6.9000,  44853.536831, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.45363650, 6.9025,  44853.752557, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.45613650, 6.9050,  44853.967482, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.45863650, 6.9075,  44853.971717, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.46113650, 6.9100,  44854.229152, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.46363650, 6.9125,  44854.486588, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.46613650, 6.9150,  44854.468380, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.46863650, 6.9175,  44854.147510, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.47113650, 6.9200,  44854.010053, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.47363650, 6.9225,  44854.439894, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.47613650, 6.9250,  44854.094613, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.47863650, 6.9275,  44854.001252, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.48113650, 6.9300,  44854.013792, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.48363650, 6.9325,  44854.031051, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.48613650, 6.9350,  44854.020310, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.48863650, 6.9375,  44854.167954, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.49113650, 6.9400,  44854.346808, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.49363650, 6.9425,  44854.354049, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.49613650, 6.9450,  44854.232595, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.49863650, 6.9475,  44854.215068, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.50113650, 6.9500,  44854.147768, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.50363650, 6.9525,  44853.889453, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.50613650, 6.9550,  44853.405447, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.50863650, 6.9575,  44853.663592, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.51113650, 6.9600,  44854.131359, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.51363650, 6.9625,  44854.318010, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.51613650, 6.9650,  44854.240359, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.51863650, 6.9675,  44854.162708, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.52113650, 6.9700,  44854.119079, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.52363650, 6.9725,  44854.155779, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.52613650, 6.9750,  44854.192478, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.52863650, 6.9775,  44853.795724, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.53113650, 6.9800,  44854.258581, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.53363650, 6.9825,  44854.583127, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.53613650, 6.9850,  44854.689593, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.53863650, 6.9875,  44854.659771, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.54113650, 6.9900,  44854.629948, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.54363650, 6.9925,  44853.861587, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866997.54613650, 6.9950,  44853.643785, 10.000,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
