--------------------Experiment_Info------------------------

Datetime: 16-58-05_24-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

---------------------Explanatory_Note-------------------------

When the PS is set ON, the variables (state, freq, DC, phase shifts)
are recorded. If the PS is set OFF, the variables are recorded as "-".
Voltage aquired from the PS is recorded with a small delay raletivly to
the other variables. The delay is due to the PS response time.

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

-, 3300090.20061320, 0.0000,  0.267358, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.20311320, 0.0025,  0.361117, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.20561320, 0.0050,  0.406338, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.20811320, 0.0075,  0.133817, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.21061320, 0.0100,  0.217865, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.21311320, 0.0125,  0.322607, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.21561320, 0.0150,  0.363575, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.21811320, 0.0175, -0.005936, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.22061320, 0.0200, -0.268882, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.22311320, 0.0225, -0.022484, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.22561320, 0.0250,  0.064232, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 3300090.22811320, 0.0275,  0.574282, 0.000, 3.5   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
