Motor type: Motor Fiber
Fiber length (mm): 
Number of fibers: 
Insulator: 
Sample rate (Hz): 400

Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (kV), hv_vm (kV), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2866124.62894390, 55.1775,  0.301655, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.63144390, 55.1800,  0.213944, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.63394390, 55.1825, -0.105184, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.63644390, 55.1850, -0.403646, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.63894390, 55.1875, -0.381635, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.64144390, 55.1900, -0.198190, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.64394390, 55.1925, -0.015525, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.64644390, 55.1950,  0.165931, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.64894390, 55.1975,  0.161820, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.65144390, 55.2000,  0.111689, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.65394390, 55.2025,  0.061558, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.65644390, 55.2050,  0.061636, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.65894390, 55.2075,  0.296917, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.66144390, 55.2100,  0.605075, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.66394390, 55.2125,  0.463564, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.66644390, 55.2150,  0.322054, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.66894390, 55.2175, -0.237329, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.67144390, 55.2200, -0.129409, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.67394390, 55.2225, -0.320395, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.67644390, 55.2250, -0.269891, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.67894390, 55.2275, -0.157151, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.68144390, 55.2300, -0.037057, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.68394390, 55.2325,  0.095308, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.68644390, 55.2350,  0.180608, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.68894390, 55.2375,  0.070416, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.69144390, 55.2400,  0.024628, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.69394390, 55.2425, -0.034742, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.69644390, 55.2450, -0.116008, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.69894390, 55.2475, -0.197274, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.70144390, 55.2500, -0.278541, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.70394390, 55.2525, -0.052133, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.70644390, 55.2550,  0.176394, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.70894390, 55.2575,  0.404921, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.71144390, 55.2600,  0.399792, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.71394390, 55.2625,  0.233910, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.71644390, 55.2650, -0.671612, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.71894390, 55.2675, -0.508767, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.72144390, 55.2700, -0.072666, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.72394390, 55.2725,  0.146634, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.72644390, 55.2750,  0.365935, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.72894390, 55.2775,  0.506138, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.73144390, 55.2800,  0.303804, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.73394390, 55.2825,  0.101471, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.73644390, 55.2850, -0.100863, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.73894390, 55.2875,  0.039824, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.74144390, 55.2900,  0.066194, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.74394390, 55.2925,  0.057528, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.74644390, 55.2950,  0.011162, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.74894390, 55.2975, -0.092050, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.75144390, 55.3000, -0.080340, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.75394390, 55.3025,  0.083262, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.75644390, 55.3050, -0.050537, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.75894390, 55.3075, -0.252842, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.76144390, 55.3100, -0.189776, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.76394390, 55.3125, -0.126711, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.76644390, 55.3150, -0.063646, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.76894390, 55.3175, -0.000581, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.77144390, 55.3200,  0.026792, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.77394390, 55.3225, -0.011329, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.77644390, 55.3250, -0.007749, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.77894390, 55.3275, -0.004169, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.78144390, 55.3300,  0.021794, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.78394390, 55.3325,  0.172058, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.78644390, 55.3350,  0.322321, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.78894390, 55.3375,  0.472584, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.79144390, 55.3400,  0.622848, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.79394390, 55.3425,  0.208158, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2866124.79644390, 55.3450, -0.233202, 13.181,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
