Motor type: Motor Fiber
Fiber length (mm): 
Number of fibers: 
Insulator: 
Sample rate (Hz): 400

Absolute time (s), Relative time (s),Force (mN), Position (mm),hv_set (kV), hv_vm (kV), hv_err (V),lv_set (V), lv_vm (V), lv_err (V),cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2857134.66895540, 0.0000,  44852.183815, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.67145540, 0.0025,  44852.183815, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.67395540, 0.0050,  44851.451889, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.67645540, 0.0075,  44849.957044, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.67895540, 0.0100,  44850.353334, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.68145540, 0.0125,  44851.296477, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.68395540, 0.0150,  44853.143479, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.68645540, 0.0175,  44853.555011, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.68895540, 0.0200,  44852.904301, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.69145540, 0.0225,  44852.376249, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.69395540, 0.0250,  44851.410229, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.69645540, 0.0275,  44850.127622, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.69895540, 0.0300,  44849.429163, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.70145540, 0.0325,  44851.539986, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.70395540, 0.0350,  44852.822496, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.70645540, 0.0375,  44852.953553, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.70895540, 0.0400,  44853.354403, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.71145540, 0.0425,  44853.071056, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.71395540, 0.0450,  44852.787710, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.71645540, 0.0475,  44852.504363, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.71895540, 0.0500,  44851.629890, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.72145540, 0.0525,  44850.707598, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.72395540, 0.0550,  44849.785306, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.72645540, 0.0575,  44849.573206, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.72895540, 0.0600,  44851.042137, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.73145540, 0.0625,  44852.511068, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.73395540, 0.0650,  44851.782422, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.73645540, 0.0675,  44850.088416, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.73895540, 0.0700,  44850.088416, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.74145540, 0.0725,  44850.088416, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.74395540, 0.0750,  44850.639919, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.74645540, 0.0775,  44851.329506, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.74895540, 0.0800,  44852.019092, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.75145540, 0.0825,  44852.708679, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2857134.75395540, 0.0850,  44851.845129, 19.751,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
