--------------------Experiment_Info------------------------

Datetime: 11-40-42_28-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

-------------------Explanatory_Note-----------------------

When the PS is set ON, the variables (state, freq, DC, phase shifts) are recorded. If the PS is set OFF, the variables are recorded as "-".
Voltage aquired from the PS is recorded with a small delay raletivly to the other variables. The delay is due to the PS response time.

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

-, 183505.31906110, 0.0800,  1.286585, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.32156110, 0.0825,  1.225725, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.32406110, 0.0850,  1.225725, 0.000, 4.0 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.32906110, 0.0900,  1.187330, 0.000, 4.0 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.33156110, 0.0925,  1.451171, 0.000, 4.0 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.33406110, 0.0950,  1.513541, 0.000, 4.0 3000.0, 3000.7,  -0.7,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.33656110, 0.0975,  0.819474, 0.000, 4.0 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.33906110, 0.1000,  0.900016, 0.000, 4.0 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.34156110, 0.1025,  1.099116, 0.000, 4.0 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.34406110, 0.1050,  1.135642, 0.000, 4.0 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.34656110, 0.1075,  1.112394, 0.000, 4.0 3000.0, 3000.0,   0.0,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.34906110, 0.1100,  1.355790, 0.000, 4.0 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.35156110, 0.1125,  1.595055, 0.000, 4.0 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.35406110, 0.1150,  1.498532, 0.000, 4.0 3000.0, 2999.6,   0.4,  0.0,  0.0,  0.0, -, -, -, -, -
-, 183505.35656110, 0.1175,  1.179866, 0.000, 4.0 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0, -, -, -, -, -
