-, 2050.14879400, 0.0000,  9004.823641, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.15129400, 0.0025,  9004.831933, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.15379400, 0.0050,  9004.898014, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.15629400, 0.0075,  9004.873850, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.15879400, 0.0100,  9004.867801, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.16129400, 0.0125,  9004.867449, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.16379400, 0.0150,  9004.873574, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.16629400, 0.0175,  9004.931781, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.16879400, 0.0200,  9004.906182, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.17129400, 0.0225,  9004.908882, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.17379400, 0.0250,  9004.922269, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.17629400, 0.0275,  9004.928504, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.17879400, 0.0300,  9004.989310, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.18129400, 0.0325,  9004.933121, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.18379400, 0.0350,  9004.874928, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.18629400, 0.0375,  9004.870191, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.18879400, 0.0400,  9004.882210, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.19129400, 0.0425,  9004.904308, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.19379400, 0.0450,  9004.914547, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.19629400, 0.0475,  9004.910224, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.19879400, 0.0500,  9004.884665, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.20129400, 0.0525,  9004.926920, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.20379400, 0.0550,  9004.916575, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.20629400, 0.0575,  9004.912300, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 2050.20879400, 0.0600,  9004.891873, 10.708, 2.5,   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
