Motor type: Motor Fiber
Fiber length (mm): 
Number of fibers: 
Insulator: 
Sample rate (Hz): 400

Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (kV), hv_vm (kV), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

2865937.05075930, 2.3775,  44853.964375, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.05325930, 2.3800,  44853.787690, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.05575930, 2.3825,  44853.581670, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.05825930, 2.3850,  44853.402179, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.06075930, 2.3875,  44853.360181, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.06325930, 2.3900,  44853.505404, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.06575930, 2.3925,  44853.650626, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.06825930, 2.3950,  44853.795849, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.07075930, 2.3975,  44853.952582, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.07325930, 2.4000,  44854.211848, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.07575930, 2.4025,  44854.025286, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.07825930, 2.4050,  44853.313840, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.08075930, 2.4075,  44853.523808, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.08325930, 2.4100,  44854.033719, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.08575930, 2.4125,  44854.108330, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.08825930, 2.4150,  44854.082209, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.09075930, 2.4175,  44854.056088, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.09325930, 2.4200,  44853.984388, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.09575930, 2.4225,  44853.939631, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.09825930, 2.4250,  44853.999914, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.10075930, 2.4275,  44854.060197, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.10325930, 2.4300,  44854.148416, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.10575930, 2.4325,  44854.257831, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.10825930, 2.4350,  44854.257831, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.11075930, 2.4375,  44854.257831, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.11325930, 2.4400,  44854.072340, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.11575930, 2.4425,  44853.899765, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.11825930, 2.4450,  44853.740812, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.12075930, 2.4475,  44853.581859, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.12325930, 2.4500,  44854.336491, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.12575930, 2.4525,  44854.437129, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.12825930, 2.4550,  44854.232662, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.13075930, 2.4575,  44854.051393, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.13325930, 2.4600,  44853.870124, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.13575930, 2.4625,  44853.687654, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.13825930, 2.4650,  44853.498910, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.14075930, 2.4675,  44853.779892, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.14325930, 2.4700,  44853.961446, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.14575930, 2.4725,  44854.084787, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
2865937.14825930, 2.4750,  44854.081722, 13.264,   0.0,    2.0, -2.0, 0.00,  0.00,  0.00, 0.0,  0.0,  0.0
