-, 206999.09396790, 0.0800, -19.320693, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.09896790, 0.0850, -19.340248, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.10146790, 0.0875, -19.304990, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.10396790, 0.0900, -19.234287, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.10646790, 0.0925, -19.346199, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.10896790, 0.0950, -19.419519, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.11146790, 0.0975, -19.441307, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.11396790, 0.1000, -19.446063, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.11646790, 0.1025, -19.404845, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.11896790, 0.1050, -19.358957, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.12146790, 0.1075, -19.245832, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.12396790, 0.1100, -19.245832, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.12646790, 0.1125, -19.359146, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.12896790, 0.1150, -19.359146, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.13146790, 0.1175, -19.271982, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.13396790, 0.1200, -19.283039, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.13646790, 0.1225, -19.312659, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.13896790, 0.1250, -19.358573, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.14146790, 0.1275, -19.352644, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.14396790, 0.1300, -19.276954, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.14646790, 0.1325, -19.384418, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.14896790, 0.1350, -19.479251, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.15146790, 0.1375, -19.469942, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.15396790, 0.1400, -19.354042, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.15646790, 0.1425, -19.418164, 0.120, 4.0   0.0,   2.1,  -2.1,  0.0,  0.0,  0.0
-, 206999.15896790, 0.1450, -19.493298, 0.120, 4.0   0.0,   2.2,  -2.2,  0.0,  0.0,  0.0
-, 206999.16146790, 0.1475, -19.365696, 0.120, 4.0   0.0,   2.3,  -2.3,  0.0,  0.0,  0.0
-, 206999.16396790, 0.1500, -19.200141, 0.120, 4.0   0.0,   2.4,  -2.4,  0.0,  0.0,  0.0
-, 206999.16646790, 0.1525, -19.404428, 0.120, 4.0   0.0,   2.4,  -2.4,  0.0,  0.0,  0.0
-, 206999.16896790, 0.1550, -19.392944, 0.120, 4.0   0.0,   2.5,  -2.5,  0.0,  0.0,  0.0
-, 206999.17146790, 0.1575, -19.296393, 0.120, 4.0   0.0,   2.6,  -2.6,  0.0,  0.0,  0.0
-, 206999.17396790, 0.1600, -19.313151, 0.120, 4.0   0.0,   2.7,  -2.7,  0.0,  0.0,  0.0
-, 206999.17646790, 0.1625, -19.449188, 0.120, 4.0   0.0,   2.8,  -2.8,  0.0,  0.0,  0.0
-, 206999.17896790, 0.1650, -19.440351, 0.120, 4.0   0.0,   2.8,  -2.8,  0.0,  0.0,  0.0
-, 206999.18146790, 0.1675, -19.411604, 0.120, 4.0   0.0,   2.9,  -2.9,  0.0,  0.0,  0.0
-, 206999.18396790, 0.1700, -19.274396, 0.120, 4.0   0.0,   3.0,  -3.0,  0.0,  0.0,  0.0
-, 206999.18646790, 0.1725, -19.528363, 0.120, 4.0   0.0,   3.1,  -3.1,  0.0,  0.0,  0.0
-, 206999.18896790, 0.1750, -19.480068, 0.120, 4.0   0.0,   3.2,  -3.2,  0.0,  0.0,  0.0
-, 206999.19146790, 0.1775, -19.335968, 0.120, 4.0   0.0,   3.3,  -3.3,  0.0,  0.0,  0.0
-, 206999.19396790, 0.1800, -19.322349, 0.120, 4.0   0.0,   3.3,  -3.3,  0.0,  0.0,  0.0
-, 206999.19646790, 0.1825, -19.406697, 0.120, 4.0   0.0,   3.4,  -3.4,  0.0,  0.0,  0.0
-, 206999.19896790, 0.1850, -19.413535, 0.120, 4.0   0.0,   3.5,  -3.5,  0.0,  0.0,  0.0
-, 206999.20146790, 0.1875, -19.379126, 0.120, 4.0   0.0,   3.6,  -3.6,  0.0,  0.0,  0.0
-, 206999.20396790, 0.1900, -19.344717, 0.120, 4.0   0.0,   3.7,  -3.7,  0.0,  0.0,  0.0
-, 206999.20646790, 0.1925, -19.330834, 0.120, 4.0   0.0,   3.7,  -3.7,  0.0,  0.0,  0.0
-, 206999.20896790, 0.1950, -19.356316, 0.120, 4.0   0.0,   3.8,  -3.8,  0.0,  0.0,  0.0
-, 206999.21146790, 0.1975, -19.381798, 0.120, 4.0   0.0,   3.9,  -3.9,  0.0,  0.0,  0.0
-, 206999.21396790, 0.2000, -19.396037, 0.120, 4.0   0.0,   4.0,  -4.0,  0.0,  0.0,  0.0
-, 206999.21646790, 0.2025, -19.402973, 0.120, 4.0   0.0,   3.9,  -3.9,  0.0,  0.0,  0.0
-, 206999.21896790, 0.2050, -19.409910, 0.120, 4.0   0.0,   3.7,  -3.7,  0.0,  0.0,  0.0
-, 206999.22146790, 0.2075, -19.353262, 0.120, 4.0   0.0,   3.4,  -3.4,  0.0,  0.0,  0.0
-, 206999.22396790, 0.2100, -19.302748, 0.120, 4.0   0.0,   3.2,  -3.2,  0.0,  0.0,  0.0
-, 206999.22646790, 0.2125, -19.431056, 0.120, 4.0   0.0,   2.9,  -2.9,  0.0,  0.0,  0.0
-, 206999.22896790, 0.2150, -19.362345, 0.120, 4.0   0.0,   2.7,  -2.7,  0.0,  0.0,  0.0
-, 206999.23146790, 0.2175, -19.224041, 0.120, 4.0   0.0,   2.4,  -2.4,  0.0,  0.0,  0.0
-, 206999.23646790, 0.2225, -19.447937, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.23896790, 0.2250, -19.285600, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.24146790, 0.2275, -19.167530, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.24396790, 0.2300, -19.289455, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.24646790, 0.2325, -19.417982, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.24896790, 0.2350, -19.311941, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.25146790, 0.2375, -19.200856, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.25396790, 0.2400, -19.180526, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.25646790, 0.2425, -19.170165, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.25896790, 0.2450, -19.306141, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.26146790, 0.2475, -19.219405, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.26396790, 0.2500, -19.141844, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.26646790, 0.2525, -19.380937, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.26896790, 0.2550, -19.348983, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.27146790, 0.2575, -19.201594, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.27396790, 0.2600, -19.383075, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.27646790, 0.2625, -19.325593, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.27896790, 0.2650, -19.268111, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.28146790, 0.2675, -19.186579, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.28396790, 0.2700, -19.170655, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.28646790, 0.2725, -19.204667, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.28896790, 0.2750, -19.139655, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.29146790, 0.2775, -19.235700, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.29396790, 0.2800, -19.353129, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.29646790, 0.2825, -19.195713, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.29896790, 0.2850, -19.123901, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.30146790, 0.2875, -19.099887, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.30396790, 0.2900, -19.217235, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.30646790, 0.2925, -19.167385, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.30896790, 0.2950, -19.116766, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.31396790, 0.3000, -19.151281, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.31646790, 0.3025, -19.097654, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.31896790, 0.3050, -19.042718, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.32146790, 0.3075, -18.968527, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.32396790, 0.3100, -19.126577, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.32646790, 0.3125, -19.139348, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.32896790, 0.3150, -19.006476, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.33146790, 0.3175, -19.057021, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.33396790, 0.3200, -19.130402, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.33646790, 0.3225, -19.020491, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.33896790, 0.3250, -19.123671, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.34146790, 0.3275, -19.085738, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.34396790, 0.3300, -19.102966, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.34646790, 0.3325, -19.194274, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.34896790, 0.3350, -19.276772, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.35146790, 0.3375, -19.305556, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.35396790, 0.3400, -19.385193, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.35646790, 0.3425, -19.469397, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.35896790, 0.3450, -19.490797, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.36146790, 0.3475, -19.359204, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.36396790, 0.3500, -19.313935, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.36646790, 0.3525, -19.526703, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.36896790, 0.3550, -19.465873, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.37146790, 0.3575, -19.489892, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.37396790, 0.3600, -19.552981, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.37646790, 0.3625, -19.504457, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.37896790, 0.3650, -19.485747, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.38146790, 0.3675, -19.465897, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.38396790, 0.3700, -19.456634, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.38646790, 0.3725, -19.522836, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.38896790, 0.3750, -19.598220, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.39146790, 0.3775, -19.609015, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.39396790, 0.3800, -19.523066, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.39646790, 0.3825, -19.607374, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.39896790, 0.3850, -19.686693, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.40146790, 0.3875, -19.589810, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.40396790, 0.3900, -19.566551, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.40646790, 0.3925, -19.543292, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.40896790, 0.3950, -19.596520, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.41146790, 0.3975, -19.690641, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.41396790, 0.4000, -19.682202, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.41646790, 0.4025, -19.712223, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.41896790, 0.4050, -19.691402, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.42146790, 0.4075, -19.503968, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.42396790, 0.4100, -19.499205, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.42646790, 0.4125, -19.638876, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.42896790, 0.4150, -19.603205, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.43146790, 0.4175, -19.635722, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.43396790, 0.4200, -19.639043, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.43646790, 0.4225, -19.620382, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.43896790, 0.4250, -19.550826, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.44146790, 0.4275, -19.465922, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.44396790, 0.4300, -19.513522, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.44646790, 0.4325, -19.625114, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.44896790, 0.4350, -19.579363, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.45146790, 0.4375, -19.543255, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.45396790, 0.4400, -19.554267, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.45646790, 0.4425, -19.642443, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.45896790, 0.4450, -19.633087, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.46146790, 0.4475, -19.610234, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.46396790, 0.4500, -19.556961, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.46646790, 0.4525, -19.632786, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.46896790, 0.4550, -19.655434, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.47146790, 0.4575, -19.634807, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.47396790, 0.4600, -19.614180, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.47646790, 0.4625, -19.593552, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.47896790, 0.4650, -19.578783, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.48146790, 0.4675, -19.566196, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.48396790, 0.4700, -19.534690, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.48646790, 0.4725, -19.581896, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.48896790, 0.4750, -19.690976, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.49146790, 0.4775, -19.703226, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.49396790, 0.4800, -19.635227, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.49646790, 0.4825, -19.640943, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.49896790, 0.4850, -19.598847, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.50146790, 0.4875, -19.552911, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.50396790, 0.4900, -19.509641, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.50646790, 0.4925, -19.546372, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.50896790, 0.4950, -19.592357, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.51146790, 0.4975, -19.670405, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.51396790, 0.5000, -19.748453, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.51646790, 0.5025, -19.737294, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.51896790, 0.5050, -19.713817, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.52146790, 0.5075, -19.650390, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.52396790, 0.5100, -19.535843, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.52646790, 0.5125, -19.564593, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.52896790, 0.5150, -19.611177, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.53146790, 0.5175, -19.676273, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.53396790, 0.5200, -19.637890, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.53646790, 0.5225, -19.670382, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.54146790, 0.5275, -19.509289, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.54396790, 0.5300, -19.587952, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.54646790, 0.5325, -19.621264, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.54896790, 0.5350, -19.672329, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.55146790, 0.5375, -19.491035, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.55396790, 0.5400, -19.601026, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.55646790, 0.5425, -19.701640, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.55896790, 0.5450, -19.789628, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.56146790, 0.5475, -19.596332, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.56396790, 0.5500, -19.619020, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.56646790, 0.5525, -19.662213, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
-, 206999.56896790, 0.5550, -19.655504, 0.120, 4.0   0.0,   2.0,  -2.0,  0.0,  0.0,  0.0
