--------------------Experiment_Info------------------------

Datetime: 15-48-55_21-06-2024
Characterization: Static
Mode: Manual

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state,abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
A,3036735.6011674986,0.05999999865889549,44855.02352548141,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6036674986,0.06249999860301614,44853.90319679347,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6061674985,0.06499999854713678,44853.58476485495,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6086674985,0.06749999849125743,44853.85158074691,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6111674984,0.06999999843537807,44854.08424801827,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6136674983,0.07249999837949872,44854.36373511787,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6161674983,0.07499999832361937,44854.64322221748,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.618667498,0.07749999826774001,44854.92270931708,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.621167498,0.07999999821186066,44855.202196416685,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.623667498,0.0824999981559813,44855.481683516286,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.626167498,0.08499999810010195,44855.230271376335,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.628667498,0.0874999980442226,44854.39381629179,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.631167498,0.08999999798834324,44855.52356016336,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.633667498,0.09249999793246388,44855.74695294024,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.636167498,0.09499999787658453,44855.62653860298,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.638667498,0.09749999782070518,44855.39385203925,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6411674977,0.09999999776482582,44855.080421822444,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6436674977,0.10249999770894647,44854.76699160564,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6461674976,0.10499999765306711,44854.45356138884,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6511675,0.10999999986961484,44855.451822515766,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6536675,0.11249999981373549,44855.80942107252,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6561674997,0.11499999975785613,44855.50866324477,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6586674997,0.11749999970197678,44854.98219465954,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6611674996,0.11999999964609742,44854.8119063694,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6636674996,0.12249999959021807,44854.363024231745,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6661674995,0.12499999953433871,44853.11073311414,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6686674994,0.12749999947845936,44853.67064186455,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6711674994,0.12999999942258,44855.02580149454,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6736674993,0.13249999936670065,44855.252076761935,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.6761674993,0.1349999993108213,44855.17779288651,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.678667499,0.13749999925494194,44854.99261813465,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.681167499,0.13999999919906259,44854.426353256116,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.683667499,0.14249999914318323,44853.94067966262,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.686167499,0.14499999908730388,44853.50297422142,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.688667499,0.14749999903142452,44853.065268780214,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.691167499,0.14999999897554517,44854.97501215325,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.693667499,0.1524999989196658,44855.5834053306,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.696167499,0.15499999886378646,44855.623206642165,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.698667499,0.1574999988079071,44855.27809957682,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7011674987,0.15999999875202775,44854.32124416806,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7036674987,0.1624999986961484,44853.3643887593,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7061674986,0.16499999864026904,44852.88660172382,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7086674985,0.1674999985843897,44853.78804528349,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7111674985,0.16999999852851033,44854.99174224807,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7136674984,0.17249999847263098,44855.75197715994,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7161674984,0.17499999841675162,44855.68719330143,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7186674983,0.17749999836087227,44855.62240944293,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7211674983,0.17999999830499291,44855.55762558442,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.723667498,0.18249999824911356,44855.49284172591,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.726167498,0.1849999981932342,44855.4280578674,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.728667498,0.18749999813735485,44855.363274008894,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.731167498,0.1899999980814755,44855.364256119334,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.733667498,0.19249999802559614,44855.87200817447,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.736167498,0.1949999979697168,44855.83678608572,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.738667498,0.19749999791383743,44855.157918371144,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.741167498,0.19999999785795808,44854.864177446834,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7436674978,0.20249999780207872,44854.61205287097,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7461674977,0.20499999774619937,44854.3599282951,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7486674977,0.20749999769032001,44854.10780371924,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7511674976,0.20999999763444066,44854.21446826692,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7536674975,0.2124999975785613,44855.589466229496,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7561674975,0.21499999752268195,44855.89226146886,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7586674974,0.2174999974668026,44855.4189954345,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7611674974,0.21999999741092324,44854.915244122436,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7636674973,0.2224999973550439,44854.41536467276,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7661674973,0.22499999729916453,44853.91548522308,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.768667497,0.22749999724328518,44854.39171807365,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.771167497,0.22999999718740582,44854.65339144254,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.773667497,0.23249999713152647,44854.99752930064,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.776167497,0.23499999707564712,44855.48462014787,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.778667497,0.23749999701976776,44855.32772832065,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.781167497,0.2399999969638884,44855.170836493424,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.783667497,0.24249999690800905,44855.01394466621,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.786167497,0.2449999968521297,44853.49092579582,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7886674968,0.24749999679625034,44854.1258810721,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7911674967,0.249999996740371,44854.845920628824,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7936674966,0.25249999668449163,44854.95968968545,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7961674966,0.2549999966286123,44855.00323807628,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.7986674965,0.2574999965727329,44855.046786467115,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8011674965,0.25999999651685357,44855.090334857945,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8036674964,0.2624999964609742,44855.133883248775,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8061674964,0.26499999640509486,44855.177431639604,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8086674963,0.2674999963492155,44855.22098003044,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8111674963,0.26999999629333615,44855.26452842127,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.813667496,0.2724999962374568,44855.3080768121,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.816167496,0.27499999618157744,44855.274386720215,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.818667496,0.2774999961256981,44855.18182690439,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.821167496,0.27999999606981874,44855.08926708856,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.823667496,0.2824999960139394,44854.99670727273,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.826167496,0.28499999595806,44854.50064489989,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.828667496,0.28749999590218067,44854.620134594465,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.831167496,0.2899999958463013,44855.28656340648,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8336674958,0.29249999579042196,44855.58634372785,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8361674957,0.2949999957345426,44855.64821937043,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8386674956,0.29749999567866325,44854.85601506847,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8411674956,0.2999999956227839,44854.57432467564,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8436674955,0.30249999556690454,44853.79622277089,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8461674955,0.3049999955110252,44852.899764272544,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8486674954,0.30749999545514584,44853.9815503614,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8511675,0.31000000005587935,44855.08012061859,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8536675,0.3125,44855.181887748455,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8561675,0.31499999994412065,44855.28365487831,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8586675,0.3174999998882413,44855.38542200817,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8611675,0.31999999983236194,44855.48718913803,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8636674997,0.3224999997764826,44855.588956267886,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8661674997,0.3249999997206032,44855.69072339775,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8686674996,0.3274999996647239,44855.67631763003,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8711674996,0.3299999996088445,44855.53500450393,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8736674995,0.33249999955296516,44855.39369137784,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8761674995,0.3349999994970858,44855.25237825174,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8786674994,0.33749999944120646,44854.83183959383,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8811674993,0.3399999993853271,44854.57855577761,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8836674993,0.34249999932944775,44853.66705088522,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.8861674992,0.3449999992735684,44853.19944138113,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.888667499,0.34749999921768904,44853.73520839883,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.891167499,0.3499999991618097,44854.74624262566,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.893667499,0.35249999910593033,44855.37528396259,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.896167499,0.354999999050051,44855.42679313015,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.898667499,0.3574999989941716,44855.478302297706,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.901167499,0.35999999893829226,44855.52981146526,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.903667499,0.3624999988824129,44855.05664219219,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.906167499,0.36499999882653356,44853.185192638404,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9086674987,0.3674999987706542,44853.895571130466,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9111674987,0.36999999871477485,44855.02556226919,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9136674986,0.3724999986588955,44855.760426171975,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9161674986,0.37499999860301614,44855.80799884423,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9186674985,0.3774999985471368,44855.40927411361,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9211674985,0.37999999849125743,44854.451279059016,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9236674984,0.3824999984353781,44853.52297912888,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9261674983,0.3849999983794987,44852.91939726502,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9286674983,0.38749999832361937,44853.261827326096,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.931167498,0.38999999826774,44853.60425738718,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.933667498,0.39249999821186066,44853.95293853819,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.936167498,0.3949999981559813,44854.32932728532,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.938667498,0.39749999810010195,44854.70571603245,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.941167498,0.3999999980442226,44855.082104779576,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.943667498,0.40249999798834324,44855.458493526705,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.946167498,0.4049999979324639,44855.33161047947,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.948667498,0.40749999787658453,44854.69635531193,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.951167498,0.4099999978207052,44854.06110014438,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9536674977,0.4124999977648258,44855.0175521779,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9561674977,0.41499999770894647,44855.56370694852,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9586674976,0.4174999976530671,44855.180681926984,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9611674976,0.41999999759718776,44854.913639732324,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9636674975,0.4224999975413084,44854.64659753766,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9661674974,0.42499999748542905,44854.379555343,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9686674974,0.4274999974295497,44854.163944828826,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9711674973,0.42999999737367034,44853.95135540536,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9736674973,0.432499997317791,44853.7387659819,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.976167497,0.43499999726191163,44855.20845249461,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.978667497,0.4374999972060323,44854.755694054125,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.981167497,0.4399999971501529,44854.47164768486,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.983667497,0.44249999709427357,44853.598191563986,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.986167497,0.4449999970383942,44852.90707105469,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.988667497,0.44749999698251486,44853.31512834001,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.991167497,0.4499999969266355,44853.72318562533,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.993667497,0.45249999687075615,44854.56741506925,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.996167497,0.4549999968148768,44855.52346146207,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036735.9986674967,0.45749999675899744,44855.21335524405,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0011674967,0.4599999967031181,44854.90324902603,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0036674966,0.46249999664723873,44854.55604105823,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0061674966,0.4649999965913594,44854.19619249449,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0086674965,0.46749999653548,44853.83634393075,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0111674964,0.46999999647960067,44853.476495367,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0136674964,0.4724999964237213,44853.11664680326,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0161674963,0.47499999636784196,44853.27827491844,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0186674963,0.4774999963119626,44855.00701932783,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.021167496,0.47999999625608325,44854.83276399438,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.023667496,0.4824999962002039,44854.4520666878,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0286675,0.4874999998137355,44854.15579404987,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0311674997,0.48999999975785613,44855.31597011032,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0336674997,0.4924999997019768,44855.41030467905,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0361674996,0.4949999996460974,44855.504639247774,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0386674996,0.49749999959021807,44855.59897381649,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0411674995,0.4999999995343387,44855.452443936934,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0436674994,0.5024999994784594,44853.88166928114,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0461674994,0.50499999942258,44853.249743894856,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0486674993,0.5074999993667006,44854.11810022906,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0511674993,0.5099999993108213,44855.04662791409,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.053667499,0.5124999992549419,44855.51646452767,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.056167499,0.5149999991990626,44855.438300033566,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.058667499,0.5174999991431832,44854.903713558415,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.061167499,0.5199999990873039,44854.632281356055,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.063667499,0.5224999990314245,44854.36084915369,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.066167499,0.5249999989755452,44852.935788821924,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.068667499,0.5274999989196658,44853.117767607124,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.071167499,0.5299999988637865,44853.299746392324,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.073667499,0.5324999988079071,44853.481725177524,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0761674987,0.5349999987520278,44853.66370396273,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0786674987,0.5374999986961484,44853.84568274793,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0811674986,0.539999998640269,44854.55387125152,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0836674985,0.5424999985843897,44853.97054872997,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0861674985,0.5449999985285103,44853.732923623116,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0886674984,0.547499998472631,44853.49529851626,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0911674984,0.5499999984167516,44853.2576734094,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0936674983,0.5524999983608723,44853.81465834534,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.0961674983,0.5549999983049929,44855.6832979827,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.098667498,0.5574999982491136,44855.21784734263,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
A,3036736.101167498,0.5599999981932342,44854.909525481315,10.0,2.0,0.0,2.015,-2.015,0.0,0.0,0.0
