Experiment: Force vs. Position
Motor type: Motor Fiber
Fiber length (mm): 
Number of fibers: 
Insulator: 
State: C
Sample rate (Hz): 400
Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V),cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2778094.84568390, 2.0300, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.84818390, 2.0325, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.85068390, 2.0350, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.85318390, 2.0375, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.85568390, 2.0400, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.85818390, 2.0425, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.86068390, 2.0450, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.86318390, 2.0475, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.86568390, 2.0500, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.86818390, 2.0525, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.87068390, 2.0550, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.87318390, 2.0575, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.87568390, 2.0600, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.87818390, 2.0625, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.88068390, 2.0650, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.88318390, 2.0675, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.88568390, 2.0700, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.88818390, 2.0725, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.89068390, 2.0750, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.89318390, 2.0775, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.89568390, 2.0800, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.89818390, 2.0825, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.90068390, 2.0850, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.90318390, 2.0875, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.90568390, 2.0900, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.90818390, 2.0925, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.91068390, 2.0950, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.91318390, 2.0975, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.91568390, 2.1000, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.91818390, 2.1025, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.92068390, 2.1050, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.92318390, 2.1075, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.92568390, 2.1100, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.92818390, 2.1125, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2778094.93068390, 2.1150, -0.739099, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
