--------------------Experiment_Info------------------------

Datetime: 16-31-51_03-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: OFF
Control sequence: A-B-C
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
A, 632977.53753640, 0.0750,  4.774168, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.54003640, 0.0775,  4.726473, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.54253640, 0.0800,  4.726473, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.54503640, 0.0825,  4.774566, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.54753640, 0.0850,  4.831454, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.55003640, 0.0875,  4.847829, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.55253640, 0.0900,  4.864203, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.55503640, 0.0925,  4.820968, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.55753640, 0.0950,  4.716899, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.56003640, 0.0975,  4.697918, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.56253640, 0.1000,  4.708485, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.56503640, 0.1025,  4.704892, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.56753640, 0.1050,  4.701299, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.57003640, 0.1075,  4.697705, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.57253640, 0.1100,  4.694112, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.57503640, 0.1125,  4.792356, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.57753640, 0.1150,  4.774928, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.58003640, 0.1175,  4.759757, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.58253640, 0.1200,  4.757762, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.58503640, 0.1225,  4.792772, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.59003640, 0.1275,  4.791938, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.59253640, 0.1300,  4.787404, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.59503640, 0.1325,  4.742738, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.59753640, 0.1350,  4.702503, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.60003640, 0.1375,  4.702503, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.60253640, 0.1400,  4.715288, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.60503640, 0.1425,  4.757439, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.60753640, 0.1450,  4.784662, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.61003640, 0.1475,  4.804094, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.61253640, 0.1500,  4.800861, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.61503640, 0.1525,  4.797628, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.61753640, 0.1550,  4.782967, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.62003640, 0.1575,  4.759309, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.62253640, 0.1600,  4.735651, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.62503640, 0.1625,  4.742926, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.62753640, 0.1650,  4.769805, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.63003640, 0.1675,  4.753601, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.63253640, 0.1700,  4.730287, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.63503640, 0.1725,  4.708108, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.63753640, 0.1750,  4.717310, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.64003640, 0.1775,  4.724294, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.64253640, 0.1800,  4.724294, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.64503640, 0.1825,  4.742671, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.64753640, 0.1850,  4.783336, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.65003640, 0.1875,  4.868335, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.65253640, 0.1900,  4.846517, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.65503640, 0.1925,  4.812835, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.65753640, 0.1950,  4.779154, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.66003640, 0.1975,  4.618653, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.66253640, 0.2000,  4.606670, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.66503640, 0.2025,  4.651000, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.66753640, 0.2050,  4.695330, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.67003640, 0.2075,  4.696064, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.67253640, 0.2100,  4.691264, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.67503640, 0.2125,  4.686464, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.67753640, 0.2150,  4.681664, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.68003640, 0.2175,  4.676864, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.68253640, 0.2200,  4.753160, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.68503640, 0.2225,  4.764521, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.68753640, 0.2250,  4.700811, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.69003640, 0.2275,  4.714926, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.69253640, 0.2300,  4.653076, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.69503640, 0.2325,  4.646503, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.69753640, 0.2350,  4.654466, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.70003640, 0.2375,  4.666293, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.70253640, 0.2400,  4.678120, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.70503640, 0.2425,  4.689946, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.70753640, 0.2450,  4.719723, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.71003640, 0.2475,  4.796923, 5.000, 0.5, 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0
A, 632977.71253640, 0.2500,  4.778772, 5.000, 0.5, 3000.0, 2999.2,   0.8,  0.0,  0.0,  0.0
A, 632977.71503640, 0.2525,  4.769039, 5.000, 0.5, 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0
A, 632977.71753640, 0.2550,  4.747385, 5.000, 0.5, 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0
A, 632977.72003640, 0.2575,  4.686366, 5.000, 0.5, 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0
A, 632977.72253640, 0.2600,  4.660737, 5.000, 0.5, 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0
A, 632977.72503640, 0.2625,  4.662358, 5.000, 0.5, 3000.0, 2999.6,   0.4,  0.0,  0.0,  0.0
A, 632977.72753640, 0.2650,  4.666958, 5.000, 0.5, 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0
A, 632977.73003640, 0.2675,  4.671558, 5.000, 0.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0
A, 632977.73253640, 0.2700,  4.705559, 5.000, 0.5, 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0
A, 632977.73503640, 0.2725,  4.752083, 5.000, 0.5, 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0
A, 632977.73753640, 0.2750,  4.755750, 5.000, 0.5, 3000.0, 3000.0,  -0.0,  0.0,  0.0,  0.0
A, 632977.74003640, 0.2775,  4.767427, 5.000, 0.5, 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0
A, 632977.74253640, 0.2800,  4.784517, 5.000, 0.5, 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0
A, 632977.74503640, 0.2825,  4.801608, 5.000, 0.5, 3000.0, 3000.3,  -0.3,  0.0,  0.0,  0.0
A, 632977.74753640, 0.2850,  4.818698, 5.000, 0.5, 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0
A, 632977.75003640, 0.2875,  4.785329, 5.000, 0.5, 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0
A, 632977.75253640, 0.2900,  4.744112, 5.000, 0.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0
A, 632977.75503640, 0.2925,  4.709214, 5.000, 0.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0
A, 632977.75753640, 0.2950,  4.679120, 5.000, 0.5, 3000.0, 3000.7,  -0.7,  0.0,  0.0,  0.0
A, 632977.76003640, 0.2975,  4.655314, 5.000, 0.5, 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0
A, 632977.76253640, 0.3000,  4.638140, 5.000, 0.5, 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0
A, 632977.76503640, 0.3025,  4.652740, 5.000, 0.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 632977.76753640, 0.3050,  4.700180, 5.000, 0.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 632977.77003640, 0.3075,  4.793325, 5.000, 0.5, 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0
A, 632977.77253640, 0.3100,  4.797994, 5.000, 0.5, 3000.0, 3000.9,  -0.9,  0.0,  0.0,  0.0
A, 632977.77503640, 0.3125,  4.715251, 5.000, 0.5, 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0
A, 632977.77753640, 0.3150,  4.689428, 5.000, 0.5, 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0
A, 632977.78003640, 0.3175,  4.709626, 5.000, 0.5, 3000.0, 3000.7,  -0.7,  0.0,  0.0,  0.0
A, 632977.78253640, 0.3200,  4.718971, 5.000, 0.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0
A, 632977.78503640, 0.3225,  4.667398, 5.000, 0.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0
A, 632977.78753640, 0.3250,  4.661326, 5.000, 0.5, 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0
A, 632977.79003640, 0.3275,  4.655253, 5.000, 0.5, 3000.0, 3000.5,  -0.5,  0.0,  0.0,  0.0
A, 632977.79253640, 0.3300,  4.649180, 5.000, 0.5, 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0
A, 632977.79503640, 0.3325,  4.643107, 5.000, 0.5, 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0
A, 632977.79753640, 0.3350,  4.637035, 5.000, 0.5, 3000.0, 3000.3,  -0.3,  0.0,  0.0,  0.0
A, 632977.80003640, 0.3375,  4.641774, 5.000, 0.5, 3000.0, 3000.3,  -0.3,  0.0,  0.0,  0.0
A, 632977.80253640, 0.3400,  4.657826, 5.000, 0.5, 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0
A, 632977.80503640, 0.3425,  4.677901, 5.000, 0.5, 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0
A, 632977.80753640, 0.3450,  4.697975, 5.000, 0.5, 3000.0, 3000.1,  -0.1,  0.0,  0.0,  0.0
A, 632977.81003640, 0.3475,  4.720928, 5.000, 0.5, 3000.0, 3000.0,  -0.0,  0.0,  0.0,  0.0
A, 632977.81253640, 0.3500,  4.749463, 5.000, 0.5, 3000.0, 3000.0,   0.0,  0.0,  0.0,  0.0
A, 632977.81503640, 0.3525,  4.678347, 5.000, 0.5, 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0
A, 632977.81753640, 0.3550,  4.621876, 5.000, 0.5, 3000.0, 2999.9,   0.1,  0.0,  0.0,  0.0
A, 632977.82003640, 0.3575,  4.621876, 5.000, 0.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0
A, 632977.82253640, 0.3600,  4.621876, 5.000, 0.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0
A, 632977.82503640, 0.3625,  4.639384, 5.000, 0.5, 3000.0, 2999.7,   0.3,  0.0,  0.0,  0.0
A, 632977.82753640, 0.3650,  4.659202, 5.000, 0.5, 3000.0, 2999.6,   0.4,  0.0,  0.0,  0.0
A, 632977.83003640, 0.3675,  4.686158, 5.000, 0.5, 3000.0, 2999.6,   0.4,  0.0,  0.0,  0.0
A, 632977.83253640, 0.3700,  4.698145, 5.000, 0.5, 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0
A, 632977.83503640, 0.3725,  4.702291, 5.000, 0.5, 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0
A, 632977.83753640, 0.3750,  4.725290, 5.000, 0.5, 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0
A, 632977.84003640, 0.3775,  4.741640, 5.000, 0.5, 3000.0, 2999.4,   0.6,  0.0,  0.0,  0.0
A, 632977.84253640, 0.3800,  4.729752, 5.000, 0.5, 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0
A, 632977.84503640, 0.3825,  4.714896, 5.000, 0.5, 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0
A, 632977.84753640, 0.3850,  4.694706, 5.000, 0.5, 3000.0, 2999.2,   0.8,  0.0,  0.0,  0.0
A, 632977.85003640, 0.3875,  4.674516, 5.000, 0.5, 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0
A, 632977.85253640, 0.3900,  4.636825, 5.000, 0.5, 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0
A, 632977.85503640, 0.3925,  4.598964, 5.000, 0.5, 3000.0, 2999.0,   1.0,  0.0,  0.0,  0.0
A, 632977.85753640, 0.3950,  4.594982, 5.000, 0.5, 3000.0, 2999.1,   0.9,  0.0,  0.0,  0.0
A, 632977.86003640, 0.3975,  4.651364, 5.000, 0.5, 3000.0, 2999.3,   0.7,  0.0,  0.0,  0.0
A, 632977.86253640, 0.4000,  4.717757, 5.000, 0.5, 3000.0, 2999.5,   0.5,  0.0,  0.0,  0.0
A, 632977.86503640, 0.4025,  4.713996, 5.000, 0.5, 3000.0, 2999.6,   0.4,  0.0,  0.0,  0.0
A, 632977.86753640, 0.4050,  4.708355, 5.000, 0.5, 3000.0, 2999.8,   0.2,  0.0,  0.0,  0.0
A, 632977.87003640, 0.4075,  4.738194, 5.000, 0.5, 3000.0, 3000.0,  -0.0,  0.0,  0.0,  0.0
A, 632977.87253640, 0.4100,  4.741119, 5.000, 0.5, 3000.0, 3000.2,  -0.2,  0.0,  0.0,  0.0
A, 632977.87503640, 0.4125,  4.682155, 5.000, 0.5, 3000.0, 3000.4,  -0.4,  0.0,  0.0,  0.0
A, 632977.87753640, 0.4150,  4.666895, 5.000, 0.5, 3000.0, 3000.6,  -0.6,  0.0,  0.0,  0.0
A, 632977.88003640, 0.4175,  4.653254, 5.000, 0.5, 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0
A, 632977.88253640, 0.4200,  4.642831, 5.000, 0.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 632977.88503640, 0.4225,  4.627625, 5.000, 0.5, 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0
A, 632977.88753640, 0.4250,  4.610870, 5.000, 0.5, 3000.0, 3001.4,  -1.4,  0.0,  0.0,  0.0
A, 632977.89003640, 0.4275,  4.596643, 5.000, 0.5, 3000.0, 3001.6,  -1.6,  0.0,  0.0,  0.0
A, 632977.89253640, 0.4300,  4.606165, 5.000, 0.5, 3000.0, 3001.8,  -1.8,  0.0,  0.0,  0.0
A, 632977.89503640, 0.4325,  4.643193, 5.000, 0.5, 3000.0, 3002.0,  -2.0,  0.0,  0.0,  0.0
A, 632977.89753640, 0.4350,  4.697848, 5.000, 0.5, 3000.0, 3002.2,  -2.2,  0.0,  0.0,  0.0
A, 632977.90003640, 0.4375,  4.632497, 5.000, 0.5, 3000.0, 3002.4,  -2.4,  0.0,  0.0,  0.0
A, 632977.90253640, 0.4400,  4.654184, 5.000, 0.5, 3000.0, 3002.6,  -2.6,  0.0,  0.0,  0.0
A, 632977.90503640, 0.4425,  4.659916, 5.000, 0.5, 3000.0, 3002.7,  -2.7,  0.0,  0.0,  0.0
A, 632977.90753640, 0.4450,  4.666242, 5.000, 0.5, 3000.0, 3002.9,  -2.9,  0.0,  0.0,  0.0
A, 632977.91003640, 0.4475,  4.727674, 5.000, 0.5, 3000.0, 3003.1,  -3.1,  0.0,  0.0,  0.0
A, 632977.91253640, 0.4500,  4.715377, 5.000, 0.5, 3000.0, 3003.3,  -3.3,  0.0,  0.0,  0.0
A, 632977.91503640, 0.4525,  4.669123, 5.000, 0.5, 3000.0, 3003.5,  -3.5,  0.0,  0.0,  0.0
A, 632977.91753640, 0.4550,  4.636081, 5.000, 0.5, 3000.0, 3003.7,  -3.7,  0.0,  0.0,  0.0
A, 632977.92003640, 0.4575,  4.595152, 5.000, 0.5, 3000.0, 3003.9,  -3.9,  0.0,  0.0,  0.0
A, 632977.92253640, 0.4600,  4.541964, 5.000, 0.5, 3000.0, 3004.1,  -4.1,  0.0,  0.0,  0.0
A, 632977.92503640, 0.4625,  4.551684, 5.000, 0.5, 3000.0, 3004.3,  -4.3,  0.0,  0.0,  0.0
A, 632977.92753640, 0.4650,  4.561404, 5.000, 0.5, 3000.0, 3004.5,  -4.5,  0.0,  0.0,  0.0
A, 632977.93003640, 0.4675,  4.571124, 5.000, 0.5, 3000.0, 3004.7,  -4.7,  0.0,  0.0,  0.0
A, 632977.93253640, 0.4700,  4.652752, 5.000, 0.5, 3000.0, 3004.9,  -4.9,  0.0,  0.0,  0.0
A, 632977.93503640, 0.4725,  4.712147, 5.000, 0.5, 3000.0, 3005.0,  -5.0,  0.0,  0.0,  0.0
A, 632977.93753640, 0.4750,  4.734798, 5.000, 0.5, 3000.0, 3004.8,  -4.8,  0.0,  0.0,  0.0
A, 632977.94003640, 0.4775,  4.665415, 5.000, 0.5, 3000.0, 3004.5,  -4.5,  0.0,  0.0,  0.0
A, 632977.94253640, 0.4800,  4.656173, 5.000, 0.5, 3000.0, 3004.3,  -4.3,  0.0,  0.0,  0.0
A, 632977.94503640, 0.4825,  4.675906, 5.000, 0.5, 3000.0, 3004.1,  -4.1,  0.0,  0.0,  0.0
A, 632977.94753640, 0.4850,  4.612101, 5.000, 0.5, 3000.0, 3003.8,  -3.8,  0.0,  0.0,  0.0
A, 632977.95003640, 0.4875,  4.616235, 5.000, 0.5, 3000.0, 3003.6,  -3.6,  0.0,  0.0,  0.0
A, 632977.95253640, 0.4900,  4.621608, 5.000, 0.5, 3000.0, 3003.4,  -3.4,  0.0,  0.0,  0.0
A, 632977.95503640, 0.4925,  4.631741, 5.000, 0.5, 3000.0, 3003.1,  -3.1,  0.0,  0.0,  0.0
A, 632977.95753640, 0.4950,  4.634951, 5.000, 0.5, 3000.0, 3002.9,  -2.9,  0.0,  0.0,  0.0
A, 632977.96003640, 0.4975,  4.631403, 5.000, 0.5, 3000.0, 3002.7,  -2.7,  0.0,  0.0,  0.0
A, 632977.96253640, 0.5000,  4.615171, 5.000, 0.5, 3000.0, 3002.4,  -2.4,  0.0,  0.0,  0.0
A, 632977.96503640, 0.5025,  4.656559, 5.000, 0.5, 3000.0, 3002.2,  -2.2,  0.0,  0.0,  0.0
A, 632977.96753640, 0.5050,  4.684449, 5.000, 0.5, 3000.0, 3001.9,  -1.9,  0.0,  0.0,  0.0
A, 632977.97003640, 0.5075,  4.710998, 5.000, 0.5, 3000.0, 3001.7,  -1.7,  0.0,  0.0,  0.0
A, 632977.97253640, 0.5100,  4.690578, 5.000, 0.5, 3000.0, 3001.5,  -1.5,  0.0,  0.0,  0.0
A, 632977.97503640, 0.5125,  4.652265, 5.000, 0.5, 3000.0, 3001.2,  -1.2,  0.0,  0.0,  0.0
A, 632977.97753640, 0.5150,  4.632772, 5.000, 0.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 632977.98003640, 0.5175,  4.607236, 5.000, 0.5, 3000.0, 3000.8,  -0.8,  0.0,  0.0,  0.0
