--------------------Experiment_Info------------------------

Datetime: 13-09-27_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Voltage and Position
Modulation: OFF
Control sequence: A-B-C
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Start voltage (V): 2000
End voltage (V): 3000
Step voltage (V): 500

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
A, 707233.40952330, 0.0325,  1.610006, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.41202330, 0.0350,  1.522082, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.41452330, 0.0375,  1.493116, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.41702330, 0.0400,  1.489130, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.41952330, 0.0425,  1.489130, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.42202330, 0.0450,  1.440555, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.42452330, 0.0475,  1.534891, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.42702330, 0.0500,  1.534891, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.42952330, 0.0525,  1.526029, 5.000, 3.5, 2000.0, 1997.4,   2.6,  0.0,  0.0,  0.0
A, 707233.43202330, 0.0550,  1.504722, 5.000, 3.5, 2000.0, 1997.4,   2.6,  0.0,  0.0,  0.0
A, 707233.43452330, 0.0575,  1.460801, 5.000, 3.5, 2000.0, 1997.5,   2.5,  0.0,  0.0,  0.0
A, 707233.43702330, 0.0600,  1.460801, 5.000, 3.5, 2000.0, 1997.6,   2.4,  0.0,  0.0,  0.0
A, 707233.43952330, 0.0625,  1.462425, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
A, 707233.44202330, 0.0650,  1.479630, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
A, 707233.44452330, 0.0675,  1.504733, 5.000, 3.5, 2000.0, 1997.8,   2.2,  0.0,  0.0,  0.0
A, 707233.44702330, 0.0700,  1.534356, 5.000, 3.5, 2000.0, 1997.9,   2.1,  0.0,  0.0,  0.0
A, 707233.44952330, 0.0725,  1.547966, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
A, 707233.45202330, 0.0750,  1.537194, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
A, 707233.45452330, 0.0775,  1.488119, 5.000, 3.5, 2000.0, 1998.1,   1.9,  0.0,  0.0,  0.0
A, 707233.45702330, 0.0800,  1.506682, 5.000, 3.5, 2000.0, 1998.2,   1.8,  0.0,  0.0,  0.0
A, 707233.45952330, 0.0825,  1.482592, 5.000, 3.5, 2000.0, 1998.3,   1.7,  0.0,  0.0,  0.0
A, 707233.46202330, 0.0850,  1.481932, 5.000, 3.5, 2000.0, 1998.4,   1.6,  0.0,  0.0,  0.0
A, 707233.46452330, 0.0875,  1.543909, 5.000, 3.5, 2000.0, 1998.4,   1.6,  0.0,  0.0,  0.0
A, 707233.46702330, 0.0900,  1.634216, 5.000, 3.5, 2000.0, 1998.5,   1.5,  0.0,  0.0,  0.0
A, 707233.46952330, 0.0925,  1.598085, 5.000, 3.5, 2000.0, 1998.6,   1.4,  0.0,  0.0,  0.0
A, 707233.47202330, 0.0950,  1.597245, 5.000, 3.5, 2000.0, 1998.7,   1.3,  0.0,  0.0,  0.0
A, 707233.47452330, 0.0975,  1.593882, 5.000, 3.5, 2000.0, 1998.7,   1.3,  0.0,  0.0,  0.0
A, 707233.47702330, 0.1000,  1.590520, 5.000, 3.5, 2000.0, 1998.8,   1.2,  0.0,  0.0,  0.0
A, 707233.47952330, 0.1025,  1.592791, 5.000, 3.5, 2000.0, 1998.9,   1.1,  0.0,  0.0,  0.0
A, 707233.48202330, 0.1050,  1.593727, 5.000, 3.5, 2000.0, 1999.0,   1.0,  0.0,  0.0,  0.0
A, 707233.48452330, 0.1075,  1.593727, 5.000, 3.5, 2000.0, 1999.1,   0.9,  0.0,  0.0,  0.0
A, 707233.48702330, 0.1100,  1.546914, 5.000, 3.5, 2000.0, 1999.1,   0.9,  0.0,  0.0,  0.0
A, 707233.48952330, 0.1125,  1.592883, 5.000, 3.5, 2000.0, 1999.2,   0.8,  0.0,  0.0,  0.0
A, 707233.49452330, 0.1175,  1.549472, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.49702330, 0.1200,  1.581296, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.49952330, 0.1225,  1.591548, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.50202330, 0.1250,  1.578063, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.50452330, 0.1275,  1.607575, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.50702330, 0.1300,  1.646966, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.50952330, 0.1325,  1.566894, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.51202330, 0.1350,  1.524013, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.51452330, 0.1375,  1.454585, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.51702330, 0.1400,  1.430635, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.51952330, 0.1425,  1.448346, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.52202330, 0.1450,  1.469527, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.52452330, 0.1475,  1.521816, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.52702330, 0.1500,  1.545299, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.52952330, 0.1525,  1.575604, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.53202330, 0.1550,  1.578480, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.53452330, 0.1575,  1.570103, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.53702330, 0.1600,  1.557931, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.53952330, 0.1625,  1.587189, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.54202330, 0.1650,  1.587189, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.54452330, 0.1675,  1.568253, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.54702330, 0.1700,  1.527300, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.54952330, 0.1725,  1.479789, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.55202330, 0.1750,  1.509345, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.55452330, 0.1775,  1.517605, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.55702330, 0.1800,  1.500073, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.55952330, 0.1825,  1.493597, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.56202330, 0.1850,  1.491981, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.56452330, 0.1875,  1.493021, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.56702330, 0.1900,  1.551970, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.56952330, 0.1925,  1.645384, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.57202330, 0.1950,  1.628019, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.57452330, 0.1975,  1.590766, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.57702330, 0.2000,  1.501336, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.57952330, 0.2025,  1.476055, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.58202330, 0.2050,  1.486132, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.58452330, 0.2075,  1.513512, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.58702330, 0.2100,  1.508359, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.58952330, 0.2125,  1.532712, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.59202330, 0.2150,  1.556772, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.59452330, 0.2175,  1.629415, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.59702330, 0.2200,  1.624636, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.59952330, 0.2225,  1.592021, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.60202330, 0.2250,  1.638942, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.60452330, 0.2275,  1.632565, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.60702330, 0.2300,  1.686819, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.60952330, 0.2325,  1.654294, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.61202330, 0.2350,  1.652562, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.61452330, 0.2375,  1.652562, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.61702330, 0.2400,  1.600052, 5.000, 3.5, 2000.0, 1999.4,   0.6,  0.0,  0.0,  0.0
A, 707233.61952330, 0.2425,  1.558709, 5.000, 3.5, 2000.0, 1999.7,   0.3,  0.0,  0.0,  0.0
A, 707233.62202330, 0.2450,  1.548517, 5.000, 3.5, 2000.0, 1999.9,   0.1,  0.0,  0.0,  0.0
A, 707233.62452330, 0.2475,  1.566649, 5.000, 3.5, 2000.0, 2000.1,  -0.1,  0.0,  0.0,  0.0
A, 707233.62702330, 0.2500,  1.565527, 5.000, 3.5, 2000.0, 2000.3,  -0.3,  0.0,  0.0,  0.0
A, 707233.62952330, 0.2525,  1.600600, 5.000, 3.5, 2000.0, 2000.6,  -0.6,  0.0,  0.0,  0.0
A, 707233.63202330, 0.2550,  1.628687, 5.000, 3.5, 2000.0, 2000.8,  -0.8,  0.0,  0.0,  0.0
A, 707233.63452330, 0.2575,  1.635065, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
A, 707233.63702330, 0.2600,  1.594654, 5.000, 3.5, 2000.0, 2001.3,  -1.3,  0.0,  0.0,  0.0
A, 707233.63952330, 0.2625,  1.583054, 5.000, 3.5, 2000.0, 2001.5,  -1.5,  0.0,  0.0,  0.0
A, 707233.64202330, 0.2650,  1.534420, 5.000, 3.5, 2000.0, 2001.7,  -1.7,  0.0,  0.0,  0.0
A, 707233.64452330, 0.2675,  1.495667, 5.000, 3.5, 2000.0, 2001.9,  -1.9,  0.0,  0.0,  0.0
A, 707233.64702330, 0.2700,  1.503015, 5.000, 3.5, 2000.0, 2002.2,  -2.2,  0.0,  0.0,  0.0
A, 707233.64952330, 0.2725,  1.574620, 5.000, 3.5, 2000.0, 2002.4,  -2.4,  0.0,  0.0,  0.0
A, 707233.65202330, 0.2750,  1.579116, 5.000, 3.5, 2000.0, 2002.6,  -2.6,  0.0,  0.0,  0.0
A, 707233.65452330, 0.2775,  1.554503, 5.000, 3.5, 2000.0, 2002.9,  -2.9,  0.0,  0.0,  0.0
A, 707233.65702330, 0.2800,  1.541819, 5.000, 3.5, 2000.0, 2003.1,  -3.1,  0.0,  0.0,  0.0
A, 707233.65952330, 0.2825,  1.540702, 5.000, 3.5, 2000.0, 2003.3,  -3.3,  0.0,  0.0,  0.0
A, 707233.66202330, 0.2850,  1.572614, 5.000, 3.5, 2000.0, 2003.5,  -3.5,  0.0,  0.0,  0.0
A, 707233.66452330, 0.2875,  1.648642, 5.000, 3.5, 2000.0, 2003.8,  -3.8,  0.0,  0.0,  0.0
A, 707233.66702330, 0.2900,  1.650383, 5.000, 3.5, 2000.0, 2004.0,  -4.0,  0.0,  0.0,  0.0
A, 707233.66952330, 0.2925,  1.647845, 5.000, 3.5, 2000.0, 2004.2,  -4.2,  0.0,  0.0,  0.0
A, 707233.67202330, 0.2950,  1.610810, 5.000, 3.5, 2000.0, 2004.5,  -4.5,  0.0,  0.0,  0.0
A, 707233.67452330, 0.2975,  1.543461, 5.000, 3.5, 2000.0, 2004.7,  -4.7,  0.0,  0.0,  0.0
A, 707233.67702330, 0.3000,  1.443792, 5.000, 3.5, 2000.0, 2004.9,  -4.9,  0.0,  0.0,  0.0
A, 707233.67952330, 0.3025,  1.446626, 5.000, 3.5, 2000.0, 2005.1,  -5.1,  0.0,  0.0,  0.0
A, 707233.68202330, 0.3050,  1.449460, 5.000, 3.5, 2000.0, 2005.4,  -5.4,  0.0,  0.0,  0.0
A, 707233.68452330, 0.3075,  1.474070, 5.000, 3.5, 2000.0, 2005.2,  -5.2,  0.0,  0.0,  0.0
A, 707233.68702330, 0.3100,  1.502742, 5.000, 3.5, 2000.0, 2005.1,  -5.1,  0.0,  0.0,  0.0
A, 707233.68952330, 0.3125,  1.546986, 5.000, 3.5, 2000.0, 2004.9,  -4.9,  0.0,  0.0,  0.0
A, 707233.69202330, 0.3150,  1.580682, 5.000, 3.5, 2000.0, 2004.8,  -4.8,  0.0,  0.0,  0.0
A, 707233.69452330, 0.3175,  1.587189, 5.000, 3.5, 2000.0, 2004.6,  -4.6,  0.0,  0.0,  0.0
A, 707233.69702330, 0.3200,  1.574817, 5.000, 3.5, 2000.0, 2004.4,  -4.4,  0.0,  0.0,  0.0
A, 707233.69952330, 0.3225,  1.552482, 5.000, 3.5, 2000.0, 2004.3,  -4.3,  0.0,  0.0,  0.0
A, 707233.70202330, 0.3250,  1.548130, 5.000, 3.5, 2000.0, 2004.1,  -4.1,  0.0,  0.0,  0.0
A, 707233.70452330, 0.3275,  1.593727, 5.000, 3.5, 2000.0, 2004.0,  -4.0,  0.0,  0.0,  0.0
A, 707233.70702330, 0.3300,  1.589963, 5.000, 3.5, 2000.0, 2003.8,  -3.8,  0.0,  0.0,  0.0
A, 707233.70952330, 0.3325,  1.541748, 5.000, 3.5, 2000.0, 2003.7,  -3.7,  0.0,  0.0,  0.0
A, 707233.71202330, 0.3350,  1.547474, 5.000, 3.5, 2000.0, 2003.5,  -3.5,  0.0,  0.0,  0.0
A, 707233.71452330, 0.3375,  1.480413, 5.000, 3.5, 2000.0, 2003.3,  -3.3,  0.0,  0.0,  0.0
A, 707233.71702330, 0.3400,  1.489149, 5.000, 3.5, 2000.0, 2003.2,  -3.2,  0.0,  0.0,  0.0
A, 707233.71952330, 0.3425,  1.535898, 5.000, 3.5, 2000.0, 2003.0,  -3.0,  0.0,  0.0,  0.0
A, 707233.72202330, 0.3450,  1.557705, 5.000, 3.5, 2000.0, 2002.9,  -2.9,  0.0,  0.0,  0.0
A, 707233.72452330, 0.3475,  1.564896, 5.000, 3.5, 2000.0, 2002.7,  -2.7,  0.0,  0.0,  0.0
A, 707233.72702330, 0.3500,  1.584091, 5.000, 3.5, 2000.0, 2002.6,  -2.6,  0.0,  0.0,  0.0
A, 707233.72952330, 0.3525,  1.593413, 5.000, 3.5, 2000.0, 2002.4,  -2.4,  0.0,  0.0,  0.0
A, 707233.73202330, 0.3550,  1.628298, 5.000, 3.5, 2000.0, 2002.2,  -2.2,  0.0,  0.0,  0.0
A, 707233.73452330, 0.3575,  1.617455, 5.000, 3.5, 2000.0, 2002.1,  -2.1,  0.0,  0.0,  0.0
A, 707233.73702330, 0.3600,  1.560941, 5.000, 3.5, 2000.0, 2001.9,  -1.9,  0.0,  0.0,  0.0
A, 707233.73952330, 0.3625,  1.506376, 5.000, 3.5, 2000.0, 2001.8,  -1.8,  0.0,  0.0,  0.0
A, 707233.74202330, 0.3650,  1.469769, 5.000, 3.5, 2000.0, 2001.6,  -1.6,  0.0,  0.0,  0.0
A, 707233.74452330, 0.3675,  1.488610, 5.000, 3.5, 2000.0, 2001.4,  -1.4,  0.0,  0.0,  0.0
A, 707233.74702330, 0.3700,  1.521695, 5.000, 3.5, 2000.0, 2001.3,  -1.3,  0.0,  0.0,  0.0
A, 707233.74952330, 0.3725,  1.563310, 5.000, 3.5, 2000.0, 2001.1,  -1.1,  0.0,  0.0,  0.0
A, 707233.75202330, 0.3750,  1.610202, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
A, 707233.75452330, 0.3775,  1.652504, 5.000, 3.5, 2000.0, 2000.8,  -0.8,  0.0,  0.0,  0.0
A, 707233.75702330, 0.3800,  1.582766, 5.000, 3.5, 2000.0, 2000.6,  -0.6,  0.0,  0.0,  0.0
A, 707233.75952330, 0.3825,  1.618979, 5.000, 3.5, 2000.0, 2000.5,  -0.5,  0.0,  0.0,  0.0
A, 707233.76202330, 0.3850,  1.613296, 5.000, 3.5, 2000.0, 2000.3,  -0.3,  0.0,  0.0,  0.0
A, 707233.76452330, 0.3875,  1.583132, 5.000, 3.5, 2000.0, 2000.1,  -0.1,  0.0,  0.0,  0.0
A, 707233.76702330, 0.3900,  1.523372, 5.000, 3.5, 2000.0, 2000.0,   0.0,  0.0,  0.0,  0.0
A, 707233.76952330, 0.3925,  1.543607, 5.000, 3.5, 2000.0, 1999.8,   0.2,  0.0,  0.0,  0.0
A, 707233.77202330, 0.3950,  1.539668, 5.000, 3.5, 2000.0, 1999.6,   0.4,  0.0,  0.0,  0.0
A, 707233.77452330, 0.3975,  1.517634, 5.000, 3.5, 2000.0, 1999.5,   0.5,  0.0,  0.0,  0.0
A, 707233.77702330, 0.4000,  1.555206, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.77952330, 0.4025,  1.546716, 5.000, 3.5, 2000.0, 1999.1,   0.9,  0.0,  0.0,  0.0
A, 707233.78202330, 0.4050,  1.505837, 5.000, 3.5, 2000.0, 1999.0,   1.0,  0.0,  0.0,  0.0
A, 707233.78452330, 0.4075,  1.533168, 5.000, 3.5, 2000.0, 1998.8,   1.2,  0.0,  0.0,  0.0
A, 707233.78702330, 0.4100,  1.591476, 5.000, 3.5, 2000.0, 1998.6,   1.4,  0.0,  0.0,  0.0
A, 707233.78952330, 0.4125,  1.643846, 5.000, 3.5, 2000.0, 1998.5,   1.5,  0.0,  0.0,  0.0
A, 707233.79202330, 0.4150,  1.645742, 5.000, 3.5, 2000.0, 1998.3,   1.7,  0.0,  0.0,  0.0
A, 707233.79452330, 0.4175,  1.656608, 5.000, 3.5, 2000.0, 1998.1,   1.9,  0.0,  0.0,  0.0
A, 707233.79702330, 0.4200,  1.627855, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
A, 707233.79952330, 0.4225,  1.535286, 5.000, 3.5, 2000.0, 1997.8,   2.2,  0.0,  0.0,  0.0
A, 707233.80202330, 0.4250,  1.539771, 5.000, 3.5, 2000.0, 1997.6,   2.4,  0.0,  0.0,  0.0
A, 707233.80702330, 0.4300,  1.526311, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
A, 707233.80952330, 0.4325,  1.496733, 5.000, 3.5, 2000.0, 1997.4,   2.6,  0.0,  0.0,  0.0
A, 707233.81202330, 0.4350,  1.495930, 5.000, 3.5, 2000.0, 1997.5,   2.5,  0.0,  0.0,  0.0
A, 707233.81452330, 0.4375,  1.530546, 5.000, 3.5, 2000.0, 1997.6,   2.4,  0.0,  0.0,  0.0
A, 707233.81702330, 0.4400,  1.552923, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
A, 707233.81952330, 0.4425,  1.546167, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
A, 707233.82202330, 0.4450,  1.503375, 5.000, 3.5, 2000.0, 1997.8,   2.2,  0.0,  0.0,  0.0
A, 707233.82452330, 0.4475,  1.588099, 5.000, 3.5, 2000.0, 1997.9,   2.1,  0.0,  0.0,  0.0
A, 707233.82702330, 0.4500,  1.558323, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
A, 707233.82952330, 0.4525,  1.547329, 5.000, 3.5, 2000.0, 1998.1,   1.9,  0.0,  0.0,  0.0
A, 707233.83202330, 0.4550,  1.513377, 5.000, 3.5, 2000.0, 1998.1,   1.9,  0.0,  0.0,  0.0
A, 707233.83452330, 0.4575,  1.457175, 5.000, 3.5, 2000.0, 1998.2,   1.8,  0.0,  0.0,  0.0
A, 707233.83702330, 0.4600,  1.418524, 5.000, 3.5, 2000.0, 1998.3,   1.7,  0.0,  0.0,  0.0
A, 707233.83952330, 0.4625,  1.484912, 5.000, 3.5, 2000.0, 1998.4,   1.6,  0.0,  0.0,  0.0
A, 707233.84202330, 0.4650,  1.531016, 5.000, 3.5, 2000.0, 1998.5,   1.5,  0.0,  0.0,  0.0
A, 707233.84452330, 0.4675,  1.554949, 5.000, 3.5, 2000.0, 1998.5,   1.5,  0.0,  0.0,  0.0
A, 707233.84702330, 0.4700,  1.594910, 5.000, 3.5, 2000.0, 1998.6,   1.4,  0.0,  0.0,  0.0
A, 707233.84952330, 0.4725,  1.624394, 5.000, 3.5, 2000.0, 1998.7,   1.3,  0.0,  0.0,  0.0
A, 707233.85202330, 0.4750,  1.587383, 5.000, 3.5, 2000.0, 1998.8,   1.2,  0.0,  0.0,  0.0
A, 707233.85452330, 0.4775,  1.587058, 5.000, 3.5, 2000.0, 1998.9,   1.1,  0.0,  0.0,  0.0
A, 707233.85702330, 0.4800,  1.594214, 5.000, 3.5, 2000.0, 1998.9,   1.1,  0.0,  0.0,  0.0
A, 707233.85952330, 0.4825,  1.588872, 5.000, 3.5, 2000.0, 1999.0,   1.0,  0.0,  0.0,  0.0
A, 707233.86202330, 0.4850,  1.561067, 5.000, 3.5, 2000.0, 1999.1,   0.9,  0.0,  0.0,  0.0
A, 707233.86452330, 0.4875,  1.537847, 5.000, 3.5, 2000.0, 1999.2,   0.8,  0.0,  0.0,  0.0
A, 707233.86702330, 0.4900,  1.561701, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.86952330, 0.4925,  1.580990, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.87202330, 0.4950,  1.584969, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.87452330, 0.4975,  1.575905, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.87702330, 0.5000,  1.570365, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.87952330, 0.5025,  1.590424, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.88202330, 0.5050,  1.621356, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.88452330, 0.5075,  1.624234, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.88702330, 0.5100,  1.679961, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.88952330, 0.5125,  1.680797, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.89202330, 0.5150,  1.605301, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
A, 707233.89452330, 0.5175,  1.506613, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
