--------------------Experiment_Info------------------------

Datetime: 13-17-39_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Voltage and Position
Modulation: OFF
Control sequence: A-B-C
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Start voltage (V): 2000
End voltage (V): 3000
Step voltage (V): 500

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
C, 707735.71312100, 0.3625,  2.795788, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.71562100, 0.3650,  2.817646, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.71812100, 0.3675,  2.906713, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.72062100, 0.3700,  2.971910, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.72312100, 0.3725,  2.987222, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.72562100, 0.3750,  2.987258, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.72812100, 0.3775,  2.973675, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.73062100, 0.3800,  2.954091, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.73312100, 0.3825,  2.934508, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.73562100, 0.3850,  2.911124, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.73812100, 0.3875,  2.876869, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.74062100, 0.3900,  2.842614, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.74312100, 0.3925,  2.825968, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.74562100, 0.3950,  2.814345, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.74812100, 0.3975,  2.802721, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.75062100, 0.4000,  2.830670, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.75312100, 0.4025,  2.886004, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.75562100, 0.4050,  2.896922, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.75812100, 0.4075,  2.899741, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.76062100, 0.4100,  2.922568, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.76312100, 0.4125,  2.889816, 5.000, 3.5, 2000.0, 1999.5,   0.5,  0.0,  0.0,  0.0
C, 707735.76562100, 0.4150,  2.861382, 5.000, 3.5, 2000.0, 1999.8,   0.2,  0.0,  0.0,  0.0
C, 707735.76812100, 0.4175,  2.732594, 5.000, 3.5, 2000.0, 2000.0,  -0.0,  0.0,  0.0,  0.0
C, 707735.77062100, 0.4200,  2.756117, 5.000, 3.5, 2000.0, 2000.2,  -0.2,  0.0,  0.0,  0.0
C, 707735.77312100, 0.4225,  2.826634, 5.000, 3.5, 2000.0, 2000.5,  -0.5,  0.0,  0.0,  0.0
C, 707735.77562100, 0.4250,  2.766165, 5.000, 3.5, 2000.0, 2000.7,  -0.7,  0.0,  0.0,  0.0
C, 707735.77812100, 0.4275,  2.824117, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
C, 707735.78062100, 0.4300,  2.832145, 5.000, 3.5, 2000.0, 2001.2,  -1.2,  0.0,  0.0,  0.0
C, 707735.78312100, 0.4325,  2.850264, 5.000, 3.5, 2000.0, 2001.5,  -1.5,  0.0,  0.0,  0.0
C, 707735.78562100, 0.4350,  2.869673, 5.000, 3.5, 2000.0, 2001.7,  -1.7,  0.0,  0.0,  0.0
C, 707735.78812100, 0.4375,  2.856803, 5.000, 3.5, 2000.0, 2002.0,  -2.0,  0.0,  0.0,  0.0
C, 707735.79062100, 0.4400,  2.853727, 5.000, 3.5, 2000.0, 2002.2,  -2.2,  0.0,  0.0,  0.0
C, 707735.79312100, 0.4425,  2.840008, 5.000, 3.5, 2000.0, 2002.5,  -2.5,  0.0,  0.0,  0.0
C, 707735.79562100, 0.4450,  2.817344, 5.000, 3.5, 2000.0, 2002.7,  -2.7,  0.0,  0.0,  0.0
C, 707735.79812100, 0.4475,  2.825759, 5.000, 3.5, 2000.0, 2003.0,  -3.0,  0.0,  0.0,  0.0
C, 707735.80062100, 0.4500,  2.844021, 5.000, 3.5, 2000.0, 2003.2,  -3.2,  0.0,  0.0,  0.0
C, 707735.80312100, 0.4525,  2.850738, 5.000, 3.5, 2000.0, 2003.4,  -3.4,  0.0,  0.0,  0.0
C, 707735.80562100, 0.4550,  2.841473, 5.000, 3.5, 2000.0, 2003.7,  -3.7,  0.0,  0.0,  0.0
C, 707735.80812100, 0.4575,  2.769718, 5.000, 3.5, 2000.0, 2003.9,  -3.9,  0.0,  0.0,  0.0
C, 707735.81062100, 0.4600,  2.762873, 5.000, 3.5, 2000.0, 2004.2,  -4.2,  0.0,  0.0,  0.0
C, 707735.81312100, 0.4625,  2.790216, 5.000, 3.5, 2000.0, 2004.4,  -4.4,  0.0,  0.0,  0.0
C, 707735.81562100, 0.4650,  2.819113, 5.000, 3.5, 2000.0, 2004.7,  -4.7,  0.0,  0.0,  0.0
C, 707735.81812100, 0.4675,  2.852975, 5.000, 3.5, 2000.0, 2004.9,  -4.9,  0.0,  0.0,  0.0
C, 707735.82312100, 0.4725,  2.973742, 5.000, 3.5, 2000.0, 2005.4,  -5.4,  0.0,  0.0,  0.0
C, 707735.82562100, 0.4750,  2.928747, 5.000, 3.5, 2000.0, 2005.1,  -5.1,  0.0,  0.0,  0.0
C, 707735.82812100, 0.4775,  2.855996, 5.000, 3.5, 2000.0, 2004.9,  -4.9,  0.0,  0.0,  0.0
C, 707735.83062100, 0.4800,  2.845451, 5.000, 3.5, 2000.0, 2004.6,  -4.6,  0.0,  0.0,  0.0
C, 707735.83312100, 0.4825,  2.909102, 5.000, 3.5, 2000.0, 2004.4,  -4.4,  0.0,  0.0,  0.0
C, 707735.83562100, 0.4850,  2.907074, 5.000, 3.5, 2000.0, 2004.2,  -4.2,  0.0,  0.0,  0.0
C, 707735.83812100, 0.4875,  2.923117, 5.000, 3.5, 2000.0, 2003.9,  -3.9,  0.0,  0.0,  0.0
C, 707735.84062100, 0.4900,  2.964980, 5.000, 3.5, 2000.0, 2003.7,  -3.7,  0.0,  0.0,  0.0
C, 707735.84312100, 0.4925,  2.961943, 5.000, 3.5, 2000.0, 2003.5,  -3.5,  0.0,  0.0,  0.0
C, 707735.84562100, 0.4950,  2.929917, 5.000, 3.5, 2000.0, 2003.2,  -3.2,  0.0,  0.0,  0.0
C, 707735.84812100, 0.4975,  2.925692, 5.000, 3.5, 2000.0, 2003.0,  -3.0,  0.0,  0.0,  0.0
C, 707735.85062100, 0.5000,  2.881101, 5.000, 3.5, 2000.0, 2002.8,  -2.8,  0.0,  0.0,  0.0
C, 707735.85312100, 0.5025,  2.902564, 5.000, 3.5, 2000.0, 2002.5,  -2.5,  0.0,  0.0,  0.0
C, 707735.85562100, 0.5050,  2.908704, 5.000, 3.5, 2000.0, 2002.3,  -2.3,  0.0,  0.0,  0.0
C, 707735.85812100, 0.5075,  2.908888, 5.000, 3.5, 2000.0, 2002.1,  -2.1,  0.0,  0.0,  0.0
C, 707735.86062100, 0.5100,  2.951545, 5.000, 3.5, 2000.0, 2001.8,  -1.8,  0.0,  0.0,  0.0
C, 707735.86312100, 0.5125,  2.928236, 5.000, 3.5, 2000.0, 2001.6,  -1.6,  0.0,  0.0,  0.0
C, 707735.86562100, 0.5150,  2.859449, 5.000, 3.5, 2000.0, 2001.4,  -1.4,  0.0,  0.0,  0.0
C, 707735.86812100, 0.5175,  2.783040, 5.000, 3.5, 2000.0, 2001.1,  -1.1,  0.0,  0.0,  0.0
C, 707735.87062100, 0.5200,  2.728716, 5.000, 3.5, 2000.0, 2000.9,  -0.9,  0.0,  0.0,  0.0
C, 707735.87312100, 0.5225,  2.732420, 5.000, 3.5, 2000.0, 2000.7,  -0.7,  0.0,  0.0,  0.0
C, 707735.87562100, 0.5250,  2.757228, 5.000, 3.5, 2000.0, 2000.4,  -0.4,  0.0,  0.0,  0.0
C, 707735.87812100, 0.5275,  2.765096, 5.000, 3.5, 2000.0, 2000.2,  -0.2,  0.0,  0.0,  0.0
C, 707735.88062100, 0.5300,  2.764455, 5.000, 3.5, 2000.0, 2000.0,   0.0,  0.0,  0.0,  0.0
C, 707735.88312100, 0.5325,  2.774531, 5.000, 3.5, 2000.0, 1999.7,   0.3,  0.0,  0.0,  0.0
C, 707735.88562100, 0.5350,  2.784608, 5.000, 3.5, 2000.0, 1999.5,   0.5,  0.0,  0.0,  0.0
C, 707735.88812100, 0.5375,  2.787072, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.89062100, 0.5400,  2.787072, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.89312100, 0.5425,  2.771562, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.89562100, 0.5450,  2.744941, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.89812100, 0.5475,  2.751661, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.90062100, 0.5500,  2.779486, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.90312100, 0.5525,  2.783429, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.90562100, 0.5550,  2.780949, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.90812100, 0.5575,  2.693371, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.91062100, 0.5600,  2.701949, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.91312100, 0.5625,  2.751350, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.91562100, 0.5650,  2.781499, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.91812100, 0.5675,  2.856803, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.92062100, 0.5700,  2.834675, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.92312100, 0.5725,  2.748967, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.92562100, 0.5750,  2.695618, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.92812100, 0.5775,  2.675938, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.93062100, 0.5800,  2.675938, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.93312100, 0.5825,  2.675938, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.93562100, 0.5850,  2.682684, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.93812100, 0.5875,  2.684654, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.94062100, 0.5900,  2.741004, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.94312100, 0.5925,  2.851867, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.94562100, 0.5950,  2.845281, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.94812100, 0.5975,  2.793986, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.95062100, 0.6000,  2.743456, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.95312100, 0.6025,  2.742075, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.95562100, 0.6050,  2.772247, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707735.95812100, 0.6075,  2.773814, 5.000, 3.5, 2000.0, 1999.5,   0.5,  0.0,  0.0,  0.0
C, 707735.96062100, 0.6100,  2.764548, 5.000, 3.5, 2000.0, 1999.7,   0.3,  0.0,  0.0,  0.0
C, 707735.96312100, 0.6125,  2.793702, 5.000, 3.5, 2000.0, 2000.0,   0.0,  0.0,  0.0,  0.0
C, 707735.96562100, 0.6150,  2.786474, 5.000, 3.5, 2000.0, 2000.2,  -0.2,  0.0,  0.0,  0.0
C, 707735.96812100, 0.6175,  2.696103, 5.000, 3.5, 2000.0, 2000.5,  -0.5,  0.0,  0.0,  0.0
C, 707735.97062100, 0.6200,  2.742555, 5.000, 3.5, 2000.0, 2000.8,  -0.8,  0.0,  0.0,  0.0
C, 707735.97312100, 0.6225,  2.893848, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
C, 707735.97562100, 0.6250,  2.885849, 5.000, 3.5, 2000.0, 2001.3,  -1.3,  0.0,  0.0,  0.0
C, 707735.97812100, 0.6275,  2.907069, 5.000, 3.5, 2000.0, 2001.5,  -1.5,  0.0,  0.0,  0.0
C, 707735.98062100, 0.6300,  2.937736, 5.000, 3.5, 2000.0, 2001.8,  -1.8,  0.0,  0.0,  0.0
C, 707735.98312100, 0.6325,  2.931845, 5.000, 3.5, 2000.0, 2002.1,  -2.1,  0.0,  0.0,  0.0
C, 707735.98562100, 0.6350,  2.960813, 5.000, 3.5, 2000.0, 2002.3,  -2.3,  0.0,  0.0,  0.0
C, 707735.98812100, 0.6375,  2.969182, 5.000, 3.5, 2000.0, 2002.6,  -2.6,  0.0,  0.0,  0.0
C, 707735.99062100, 0.6400,  2.959301, 5.000, 3.5, 2000.0, 2002.8,  -2.8,  0.0,  0.0,  0.0
C, 707735.99312100, 0.6425,  2.867080, 5.000, 3.5, 2000.0, 2003.1,  -3.1,  0.0,  0.0,  0.0
C, 707735.99562100, 0.6450,  2.828333, 5.000, 3.5, 2000.0, 2003.3,  -3.3,  0.0,  0.0,  0.0
C, 707735.99812100, 0.6475,  2.877606, 5.000, 3.5, 2000.0, 2003.6,  -3.6,  0.0,  0.0,  0.0
C, 707736.00062100, 0.6500,  2.921011, 5.000, 3.5, 2000.0, 2003.9,  -3.9,  0.0,  0.0,  0.0
C, 707736.00312100, 0.6525,  2.919997, 5.000, 3.5, 2000.0, 2004.1,  -4.1,  0.0,  0.0,  0.0
C, 707736.00562100, 0.6550,  2.919997, 5.000, 3.5, 2000.0, 2004.4,  -4.4,  0.0,  0.0,  0.0
C, 707736.00812100, 0.6575,  2.922409, 5.000, 3.5, 2000.0, 2004.6,  -4.6,  0.0,  0.0,  0.0
C, 707736.01062100, 0.6600,  2.894597, 5.000, 3.5, 2000.0, 2004.9,  -4.9,  0.0,  0.0,  0.0
C, 707736.01312100, 0.6625,  2.862415, 5.000, 3.5, 2000.0, 2005.2,  -5.2,  0.0,  0.0,  0.0
C, 707736.01562100, 0.6650,  2.872903, 5.000, 3.5, 2000.0, 2005.3,  -5.3,  0.0,  0.0,  0.0
C, 707736.01812100, 0.6675,  2.896795, 5.000, 3.5, 2000.0, 2005.0,  -5.0,  0.0,  0.0,  0.0
C, 707736.02062100, 0.6700,  2.912731, 5.000, 3.5, 2000.0, 2004.7,  -4.7,  0.0,  0.0,  0.0
C, 707736.02312100, 0.6725,  2.898967, 5.000, 3.5, 2000.0, 2004.3,  -4.3,  0.0,  0.0,  0.0
C, 707736.02562100, 0.6750,  2.875312, 5.000, 3.5, 2000.0, 2004.0,  -4.0,  0.0,  0.0,  0.0
C, 707736.02812100, 0.6775,  2.804428, 5.000, 3.5, 2000.0, 2003.7,  -3.7,  0.0,  0.0,  0.0
C, 707736.03062100, 0.6800,  2.777050, 5.000, 3.5, 2000.0, 2003.3,  -3.3,  0.0,  0.0,  0.0
C, 707736.03312100, 0.6825,  2.767448, 5.000, 3.5, 2000.0, 2003.0,  -3.0,  0.0,  0.0,  0.0
C, 707736.03562100, 0.6850,  2.753520, 5.000, 3.5, 2000.0, 2002.7,  -2.7,  0.0,  0.0,  0.0
C, 707736.03812100, 0.6875,  2.761441, 5.000, 3.5, 2000.0, 2002.3,  -2.3,  0.0,  0.0,  0.0
C, 707736.04062100, 0.6900,  2.837335, 5.000, 3.5, 2000.0, 2002.0,  -2.0,  0.0,  0.0,  0.0
C, 707736.04312100, 0.6925,  2.849570, 5.000, 3.5, 2000.0, 2001.7,  -1.7,  0.0,  0.0,  0.0
C, 707736.04562100, 0.6950,  2.821862, 5.000, 3.5, 2000.0, 2001.3,  -1.3,  0.0,  0.0,  0.0
C, 707736.04812100, 0.6975,  2.804890, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
C, 707736.05062100, 0.7000,  2.695547, 5.000, 3.5, 2000.0, 2000.7,  -0.7,  0.0,  0.0,  0.0
C, 707736.05312100, 0.7025,  2.665042, 5.000, 3.5, 2000.0, 2000.3,  -0.3,  0.0,  0.0,  0.0
C, 707736.05562100, 0.7050,  2.653962, 5.000, 3.5, 2000.0, 2000.0,   0.0,  0.0,  0.0,  0.0
C, 707736.05812100, 0.7075,  2.637973, 5.000, 3.5, 2000.0, 1999.7,   0.3,  0.0,  0.0,  0.0
C, 707736.06062100, 0.7100,  2.630410, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707736.06312100, 0.7125,  2.634437, 5.000, 3.5, 2000.0, 1999.0,   1.0,  0.0,  0.0,  0.0
C, 707736.06562100, 0.7150,  2.633967, 5.000, 3.5, 2000.0, 1998.7,   1.3,  0.0,  0.0,  0.0
C, 707736.06812100, 0.7175,  2.631217, 5.000, 3.5, 2000.0, 1998.3,   1.7,  0.0,  0.0,  0.0
C, 707736.07062100, 0.7200,  2.652458, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
C, 707736.07312100, 0.7225,  2.666732, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
C, 707736.07562100, 0.7250,  2.686552, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.07812100, 0.7275,  2.728053, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.08062100, 0.7300,  2.762099, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.08312100, 0.7325,  2.755646, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.08562100, 0.7350,  2.749193, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.08812100, 0.7375,  2.749753, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.09062100, 0.7400,  2.692747, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.09312100, 0.7425,  2.654382, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.09562100, 0.7450,  2.719023, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.09812100, 0.7475,  2.789519, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.10062100, 0.7500,  2.825787, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.10312100, 0.7525,  2.830980, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.10562100, 0.7550,  2.848072, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.10812100, 0.7575,  2.874223, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.11062100, 0.7600,  2.862162, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.11312100, 0.7625,  2.847391, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.11562100, 0.7650,  2.776376, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.11812100, 0.7675,  2.756797, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.12062100, 0.7700,  2.757967, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.12312100, 0.7725,  2.803155, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.12562100, 0.7750,  2.819517, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.12812100, 0.7775,  2.827616, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.13062100, 0.7800,  2.816009, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.13312100, 0.7825,  2.824293, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.13562100, 0.7850,  2.832578, 5.000, 3.5, 2000.0, 1997.3,   2.7,  0.0,  0.0,  0.0
C, 707736.13812100, 0.7875,  2.811871, 5.000, 3.5, 2000.0, 1997.4,   2.6,  0.0,  0.0,  0.0
C, 707736.14062100, 0.7900,  2.864158, 5.000, 3.5, 2000.0, 1997.5,   2.5,  0.0,  0.0,  0.0
C, 707736.14312100, 0.7925,  2.878779, 5.000, 3.5, 2000.0, 1997.7,   2.3,  0.0,  0.0,  0.0
C, 707736.14562100, 0.7950,  2.851575, 5.000, 3.5, 2000.0, 1997.8,   2.2,  0.0,  0.0,  0.0
C, 707736.14812100, 0.7975,  2.764342, 5.000, 3.5, 2000.0, 1998.0,   2.0,  0.0,  0.0,  0.0
C, 707736.15062100, 0.8000,  2.722458, 5.000, 3.5, 2000.0, 1998.1,   1.9,  0.0,  0.0,  0.0
C, 707736.15312100, 0.8025,  2.723878, 5.000, 3.5, 2000.0, 1998.3,   1.7,  0.0,  0.0,  0.0
C, 707736.15562100, 0.8050,  2.711749, 5.000, 3.5, 2000.0, 1998.4,   1.6,  0.0,  0.0,  0.0
C, 707736.15812100, 0.8075,  2.740386, 5.000, 3.5, 2000.0, 1998.6,   1.4,  0.0,  0.0,  0.0
C, 707736.16062100, 0.8100,  2.757255, 5.000, 3.5, 2000.0, 1998.7,   1.3,  0.0,  0.0,  0.0
C, 707736.16312100, 0.8125,  2.753625, 5.000, 3.5, 2000.0, 1998.9,   1.1,  0.0,  0.0,  0.0
C, 707736.16562100, 0.8150,  2.773037, 5.000, 3.5, 2000.0, 1999.0,   1.0,  0.0,  0.0,  0.0
C, 707736.16812100, 0.8175,  2.789737, 5.000, 3.5, 2000.0, 1999.2,   0.8,  0.0,  0.0,  0.0
C, 707736.17062100, 0.8200,  2.730109, 5.000, 3.5, 2000.0, 1999.3,   0.7,  0.0,  0.0,  0.0
C, 707736.17312100, 0.8225,  2.741445, 5.000, 3.5, 2000.0, 1999.5,   0.5,  0.0,  0.0,  0.0
C, 707736.17562100, 0.8250,  2.812886, 5.000, 3.5, 2000.0, 1999.6,   0.4,  0.0,  0.0,  0.0
C, 707736.17812100, 0.8275,  2.801378, 5.000, 3.5, 2000.0, 1999.8,   0.2,  0.0,  0.0,  0.0
C, 707736.18062100, 0.8300,  2.791613, 5.000, 3.5, 2000.0, 1999.9,   0.1,  0.0,  0.0,  0.0
C, 707736.18312100, 0.8325,  2.729482, 5.000, 3.5, 2000.0, 2000.1,  -0.1,  0.0,  0.0,  0.0
C, 707736.18562100, 0.8350,  2.694276, 5.000, 3.5, 2000.0, 2000.2,  -0.2,  0.0,  0.0,  0.0
C, 707736.18812100, 0.8375,  2.692416, 5.000, 3.5, 2000.0, 2000.4,  -0.4,  0.0,  0.0,  0.0
C, 707736.19062100, 0.8400,  2.680557, 5.000, 3.5, 2000.0, 2000.5,  -0.5,  0.0,  0.0,  0.0
C, 707736.19312100, 0.8425,  2.683569, 5.000, 3.5, 2000.0, 2000.7,  -0.7,  0.0,  0.0,  0.0
C, 707736.19562100, 0.8450,  2.720495, 5.000, 3.5, 2000.0, 2000.8,  -0.8,  0.0,  0.0,  0.0
C, 707736.19812100, 0.8475,  2.760302, 5.000, 3.5, 2000.0, 2001.0,  -1.0,  0.0,  0.0,  0.0
C, 707736.20062100, 0.8500,  2.740719, 5.000, 3.5, 2000.0, 2001.1,  -1.1,  0.0,  0.0,  0.0
C, 707736.20312100, 0.8525,  2.698433, 5.000, 3.5, 2000.0, 2001.3,  -1.3,  0.0,  0.0,  0.0
C, 707736.20562100, 0.8550,  2.728949, 5.000, 3.5, 2000.0, 2001.4,  -1.4,  0.0,  0.0,  0.0
C, 707736.20812100, 0.8575,  2.774508, 5.000, 3.5, 2000.0, 2001.5,  -1.5,  0.0,  0.0,  0.0
C, 707736.21062100, 0.8600,  2.768338, 5.000, 3.5, 2000.0, 2001.6,  -1.6,  0.0,  0.0,  0.0
C, 707736.21312100, 0.8625,  2.767441, 5.000, 3.5, 2000.0, 2001.7,  -1.7,  0.0,  0.0,  0.0
C, 707736.21562100, 0.8650,  2.765451, 5.000, 3.5, 2000.0, 2001.7,  -1.7,  0.0,  0.0,  0.0
C, 707736.21812100, 0.8675,  2.758876, 5.000, 3.5, 2000.0, 2001.8,  -1.8,  0.0,  0.0,  0.0
C, 707736.22062100, 0.8700,  2.761723, 5.000, 3.5, 2000.0, 2001.9,  -1.9,  0.0,  0.0,  0.0
C, 707736.22312100, 0.8725,  2.698658, 5.000, 3.5, 2000.0, 2002.0,  -2.0,  0.0,  0.0,  0.0
C, 707736.22562100, 0.8750,  2.800205, 5.000, 3.5, 2000.0, 2002.1,  -2.1,  0.0,  0.0,  0.0
C, 707736.22812100, 0.8775,  2.811854, 5.000, 3.5, 2000.0, 2002.2,  -2.2,  0.0,  0.0,  0.0
C, 707736.23062100, 0.8800,  2.794718, 5.000, 3.5, 2000.0, 2002.3,  -2.3,  0.0,  0.0,  0.0
C, 707736.23312100, 0.8825,  2.739494, 5.000, 3.5, 2000.0, 2002.4,  -2.4,  0.0,  0.0,  0.0
C, 707736.23562100, 0.8850,  2.822916, 5.000, 3.5, 2000.0, 2002.5,  -2.5,  0.0,  0.0,  0.0
C, 707736.23812100, 0.8875,  2.847863, 5.000, 3.5, 2000.0, 2002.5,  -2.5,  0.0,  0.0,  0.0
C, 707736.24062100, 0.8900,  2.917443, 5.000, 3.5, 2000.0, 2002.6,  -2.6,  0.0,  0.0,  0.0
