--------------------Experiment_Info------------------------

Datetime: 15-58-36_04-07-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: OFF
Control sequence: A-B-C
Start position (mm): 5
End position (mm): 5
Step size (mm): 1
Target voltage (V): 3000

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
A, 717383.13869580, 0.3725,  2.876122, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.14119580, 0.3750,  2.846654, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.14369580, 0.3775,  2.905107, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.14619580, 0.3800,  2.905107, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.14869580, 0.3825,  2.905107, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.15119580, 0.3850,  2.906661, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.15369580, 0.3875,  2.911571, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.15619580, 0.3900,  2.915788, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.15869580, 0.3925,  2.934388, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.16119580, 0.3950,  2.981966, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.16369580, 0.3975,  3.029544, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.16619580, 0.4000,  3.015974, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.16869580, 0.4025,  2.960365, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.17119580, 0.4050,  2.923015, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.17369580, 0.4075,  2.840245, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.17619580, 0.4100,  2.848354, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.17869580, 0.4125,  2.860543, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.18119580, 0.4150,  2.891094, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.18369580, 0.4175,  2.871631, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.18619580, 0.4200,  2.850584, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.18869580, 0.4225,  2.906963, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.19119580, 0.4250,  2.997874, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.19369580, 0.4275,  3.039555, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.19619580, 0.4300,  2.996149, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.19869580, 0.4325,  2.977084, 5.000, 3.5, 3000.0, 3001.0,  -1.0,  0.0,  0.0,  0.0
A, 717383.20119580, 0.4350,  3.009996, 5.000, 3.5, 3000.0, 3001.1,  -1.1,  0.0,  0.0,  0.0
