Experiment: Force vs. Position
Motor type: Motor Fiber
Fiber length (mm): 
Number of fibers: 
Insulator: 
State: A
Sample rate (Hz): 400
Absolute time (s), Relative time (s), Force (mN), Position (mm), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V),cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2777836.75034810, 4.2175, -1.807629, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.75284810, 4.2200, -1.054954, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.75534810, 4.2225, 0.196387, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.75784810, 4.2250, 1.157194, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.76034810, 4.2275, 1.836607, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.76284810, 4.2300, 1.713965, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.76534810, 4.2325, 0.533596, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.76784810, 4.2350, -0.958737, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.77034810, 4.2375, -2.187726, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.77284810, 4.2400, -1.738867, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.77534810, 4.2425, 0.417775, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.77784810, 4.2450, 1.211497, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.78034810, 4.2475, 1.559182, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.78284810, 4.2500, 1.548993, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.78534810, 4.2525, 1.396010, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.78784810, 4.2550, 0.473400, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.79034810, 4.2575, -1.432071, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.79284810, 4.2600, -2.185319, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.79534810, 4.2625, -1.289370, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.79784810, 4.2650, 1.553603, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.80034810, 4.2675, 1.553603, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.80284810, 4.2700, 1.553603, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.80534810, 4.2725, 0.391101, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.80784810, 4.2750, -0.398341, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.81034810, 4.2775, -0.739368, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.81284810, 4.2800, -1.354297, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.81534810, 4.2825, -0.893095, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.81784810, 4.2850, 0.478551, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.82034810, 4.2875, 1.297709, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.82284810, 4.2900, 1.331165, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.82534810, 4.2925, 0.698840, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.82784810, 4.2950, -0.422420, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.83034810, 4.2975, -1.428183, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.83284810, 4.3000, -1.626668, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.83534810, 4.3025, 0.100605, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.83784810, 4.3050, 1.238046, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.84034810, 4.3075, 1.998535, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.84284810, 4.3100, 1.425313, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.84534810, 4.3125, 1.167964, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.84784810, 4.3150, 0.760225, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.85034810, 4.3175, 0.352485, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.85284810, 4.3200, 0.104580, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.85534810, 4.3225, 0.707126, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.85784810, 4.3250, 1.190116, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.86034810, 4.3275, 1.217275, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.86284810, 4.3300, 1.275642, 10.000,    0.0,    2.0, -2.0,  0.00,  0.00,  0.00,  0.0,  0.0,  0.0
2777836.86534810, 4.3325, 0.077743, 10.000,   16.6,    2.0,  14.6,  0.01,  0.00,  0.01,  0.0,  0.0,  0.0
2777836.86784810, 4.3350, -1.054954, 10.000,   36.0,    2.0,  33.9,  0.03,  0.00,  0.03,  0.0,  0.0,  0.0
2777836.87034810, 4.3375, -2.301551, 10.000,   55.3,    2.0,  53.3,  0.04,  0.00,  0.04,  0.0,  0.0,  0.0
2777836.87284810, 4.3400, -2.077645, 10.000,   74.6,    2.0,  72.6,  0.06,  0.00,  0.06,  0.0,  0.0,  0.0
2777836.87534810, 4.3425, -1.353493, 10.000,   94.0,    2.0,  91.9,  0.07,  0.00,  0.07,  0.0,  0.0,  0.0
2777836.87784810, 4.3450, -0.541199, 10.000,  113.3,    2.0,  111.3,  0.09,  0.00,  0.09,  0.0,  0.0,  0.0
2777836.88034810, 4.3475, 0.373586, 10.000,  132.6,    2.0,  130.6,  0.10,  0.00,  0.10,  0.0,  0.0,  0.0
2777836.88284810, 4.3500, 1.169001, 10.000,  152.0,    2.0,  149.9,  0.12,  0.00,  0.12,  0.0,  0.0,  0.0
2777836.88534810, 4.3525, 0.551562, 10.000,  171.3,    2.0,  169.3,  0.14,  0.00,  0.14,  0.0,  0.0,  0.0
2777836.88784810, 4.3550, -0.144794, 10.000,  190.6,    2.0,  188.6,  0.15,  0.00,  0.15,  0.0,  0.0,  0.0
2777836.89034810, 4.3575, -0.788221, 10.000,  210.0,    2.0,  208.0,  0.17,  0.00,  0.17,  0.0,  0.0,  0.0
2777836.89284810, 4.3600, -1.115604, 10.000,  229.3,    2.0,  227.3,  0.18,  0.00,  0.18,  0.0,  0.0,  0.0
2777836.89534810, 4.3625, -1.442987, 10.000,  248.6,    2.0,  246.6,  0.20,  0.00,  0.20,  0.0,  0.0,  0.0
2777836.89784810, 4.3650, -0.853778, 10.000,  268.0,    2.0,  266.0,  0.21,  0.00,  0.21,  0.0,  0.0,  0.0
2777836.90034810, 4.3675, 0.302478, 10.000,  287.3,    2.0,  285.3,  0.23,  0.00,  0.23,  0.0,  0.0,  0.0
2777836.90284810, 4.3700, 1.157476, 10.000,  306.6,    2.0,  304.6,  0.24,  0.00,  0.24,  0.0,  0.0,  0.0
2777836.90534810, 4.3725, -0.178509, 10.000,  326.0,    2.0,  324.0,  0.26,  0.00,  0.26,  0.0,  0.0,  0.0
2777836.90784810, 4.3750, -0.616631, 10.000,  345.3,    2.0,  343.3,  0.27,  0.00,  0.27,  0.0,  0.0,  0.0
2777836.91034810, 4.3775, -0.616631, 10.000,  364.7,    2.0,  362.6,  0.29,  0.00,  0.29,  0.0,  0.0,  0.0
2777836.91284810, 4.3800, -1.095287, 10.000,  384.0,    2.0,  382.0,  0.30,  0.00,  0.30,  0.0,  0.0,  0.0
2777836.91534810, 4.3825, -0.154262, 10.000,  403.3,    2.0,  401.3,  0.32,  0.00,  0.32,  0.0,  0.0,  0.0
2777836.91784810, 4.3850, 1.065904, 10.000,  422.7,    2.0,  420.6,  0.33,  0.00,  0.33,  0.0,  0.0,  0.0
