--------------------Experiment_Info------------------------

Datetime: 16-30-10_26-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Position
Modulation: OFF

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)

B, 28073.26049990, 0.0000,  8933.938881, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.26299990, 0.0025,  8933.946029, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.26549990, 0.0050,  8934.014379, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.26799990, 0.0075,  8934.071827, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.27049990, 0.0100,  8934.047148, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.27299990, 0.0125,  8934.053113, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.27549990, 0.0150,  8934.056720, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.27799990, 0.0175,  8934.046855, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.28049990, 0.0200,  8934.036990, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.28299990, 0.0225,  8934.011784, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.28549990, 0.0250,  8933.978055, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.28799990, 0.0275,  8933.969055, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.29049990, 0.0300,  8934.006676, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.29299990, 0.0325,  8934.056290, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.29549990, 0.0350,  8934.119264, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.29799990, 0.0375,  8934.146281, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
B, 28073.30049990, 0.0400,  8934.086551, 0.000, 4.0 3000.0, 2995.0,   5.0,  0.0,  0.0,  0.0
