--------------------Experiment_Info------------------------

Datetime: 17-34-41_25-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

A-D, 3388710.39309680, 0.0000, -0.633019, 20.000, 4.0 2000.0, 2130.2, -130.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.39559680, 0.0025, -0.901839, 20.000, 4.0 2000.0, 2137.8, -137.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.39809680, 0.0050, -0.346708, 20.000, 4.0 2000.0, 2144.4, -144.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.40059680, 0.0075,  0.296852, 20.000, 4.0 2000.0, 2150.9, -150.9,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.40309680, 0.0100,  0.846781, 20.000, 4.0 2000.0, 2157.4, -157.4,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.40559680, 0.0125,  1.011865, 20.000, 4.0 2000.0, 2164.0, -164.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.40809680, 0.0150,  1.121720, 20.000, 4.0 2000.0, 2170.5, -170.5,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.41059680, 0.0175,  0.650891, 20.000, 4.0 2000.0, 2177.0, -177.0,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.41309680, 0.0200, -1.175149, 20.000, 4.0 2000.0, 2183.6, -183.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.41559680, 0.0225, -2.320649, 20.000, 4.0 2000.0, 2190.1, -190.1,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.41809680, 0.0250, -2.532460, 20.000, 4.0 2000.0, 2196.6, -196.6,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.42059680, 0.0275, -2.744271, 20.000, 4.0 2000.0, 2203.2, -203.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.42309680, 0.0300, -2.956081, 20.000, 4.0 2000.0, 2209.7, -209.7,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.42559680, 0.0325, -0.885266, 20.000, 4.0 2000.0, 2216.2, -216.2,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.42809680, 0.0350,  1.067820, 20.000, 4.0 2000.0, 2222.8, -222.8,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
A-D, 3388710.43059680, 0.0375,  0.555047, 20.000, 4.0 2000.0, 2229.3, -229.3,  0.0,  0.0,  0.0,  10, 50,   0, 180,   0
