--------------------Experiment_Info------------------------

Datetime: 17-34-41_25-06-2024
Characterization: Static
Mode: Auto
Experiment: Force vs. Frequency and Position
Modulation: ON

-----------------------Motor_Info--------------------------

Motor type: Motor Fiber
Motor name: 
Fiber length (mm): 
Number of fibers: 
Insulator: 

---------------------Program_Info-------------------------

Sample rate (Hz): 400

----------------------Data_Info---------------------------

state, abs. t (s), rel. t (s), F (mN), p (mm), v (mm/s), hv_set (kV), hv_vm (kV), hv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA), freq (Hz), DC (%), ph1 (deg), ph2 (deg), ph3 (deg)

C-F, 3388719.86914480, 0.0000,  1.245302, 20.000, 4.0 2000.0, 2125.0, -125.0,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.87164480, 0.0025,  0.975628, 20.000, 4.0 2000.0, 2128.2, -128.2,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.87414480, 0.0050,  0.104332, 20.000, 4.0 2000.0, 2131.5, -131.5,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.87664480, 0.0075, -1.086679, 20.000, 4.0 2000.0, 2134.8, -134.8,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.87914480, 0.0100, -1.844187, 20.000, 4.0 2000.0, 2138.0, -138.0,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.88164480, 0.0125, -1.214225, 20.000, 4.0 2000.0, 2141.3, -141.3,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.88414480, 0.0150, -0.294174, 20.000, 4.0 2000.0, 2144.5, -144.5,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.88664480, 0.0175, -0.200957, 20.000, 4.0 2000.0, 2147.8, -147.8,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.88914480, 0.0200, -0.177805, 20.000, 4.0 2000.0, 2151.1, -151.1,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.89164480, 0.0225, -0.154654, 20.000, 4.0 2000.0, 2154.3, -154.3,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.89414480, 0.0250, -0.244228, 20.000, 4.0 2000.0, 2157.6, -157.6,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.89664480, 0.0275, -0.762074, 20.000, 4.0 2000.0, 2160.8, -160.8,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.89914480, 0.0300, -1.340556, 20.000, 4.0 2000.0, 2164.1, -164.1,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.90164480, 0.0325, -1.317988, 20.000, 4.0 2000.0, 2167.3, -167.3,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.90414480, 0.0350, -1.295421, 20.000, 4.0 2000.0, 2170.6, -170.6,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.90664480, 0.0375, -1.272853, 20.000, 4.0 2000.0, 2173.9, -173.9,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.90914480, 0.0400, -0.032043, 20.000, 4.0 2000.0, 2177.1, -177.1,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.91164480, 0.0425,  1.285104, 20.000, 4.0 2000.0, 2180.4, -180.4,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.91414480, 0.0450,  1.285104, 20.000, 4.0 2000.0, 2183.6, -183.6,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.91664480, 0.0475,  0.778481, 20.000, 4.0 2000.0, 2186.9, -186.9,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
C-F, 3388719.91914480, 0.0500, -0.095853, 20.000, 4.0 2000.0, 2190.2, -190.2,  0.0,  0.0,  0.0,  10, 50, 180, 180,   0
